id,name,phone,address,postal_code,lat,lng,category,hours,description,image,link,review_count,rating,category_kakao,description_kakao,last_order,kakao_place_id,kakao_place_url,menu_price_min,menu_price_median,menu_count,has_parking,has_group_seating,has_private_room,has_baby_chair,has_kids_menu,allows_pets,has_disabled_access,hours_source
20264713,도쿄등심 잠실점,+82 2-2146-2115,서울 송파구 올림픽로 269 롯데캐슬플라자 2층,05510,37.514393,127.100746,"스테이크하우스, 아시아 요리, 한국",,"도쿄등심 잠실점은 Asian steak dining으로 잠실역 8번출구 앞, 롯데캐슬플라자 2층에 위치하고 있습니다. 워터에이징 한우 오마카세와 다양한 퓨전요리를 즐기실 수 있습니다. 석촌호수, 롯데월드, 롯데몰 등과 접근성이 좋으며 넓은 홀에서 잠실 회식, 모임장소로 추천드립니다.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/25/db/9c/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d20264713-Reviews-TOKYO_SIRLOIN_Jamsil-Seoul.html,9,4.8,,,,,,,,,,,,,,,,
34383126,Maksam-ga Euljiro,0507-1421-3307,서울 48-1 Supyo-ro 1st And 2nd Floors,,37.484547,126.50818,"바베큐, 아시아 요리, 한국, 그릴",일 16:00~23:00 / 월 16:00~23:00 / 화 16:00~23:00 / 수 16:00~23:00 / 목 16:00~23:00 / 금 16:00~23:00 / 토 16:00~23:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/a6/6e/3b/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d34383126-Reviews-Maksam_ga_Euljiro-Seoul.html,3,5.0,,,,,,,,,,,,,,,,tripadvisor
1777647,백제삼계탕,+82 2-776-3267,서울 중구 명동2가 50-11,,37.56325,126.98415,"아시아 요리, 한국, 수프",월 09:00~22:00 / 화 09:00~22:00 / 수 09:00~22:00 / 목 09:00~22:00 / 금 09:00~22:00 / 토 09:00~22:00 / 일 09:00~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0d/6d/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d1777647-Reviews-Baegje_Samgyetang-Seoul.html,141,3.7,삼계탕,맑고 깊은 국물의 전통 삼계탕,일 21:00 / 월 21:00 / 화 21:00 / 수 21:00 / 목 21:00 / 금 21:00 / 토 21:00,7885138,https://place.map.kakao.com/7885138,15000,20000,11,false,true,,,,,,kakao
9398938,마포정대포,,서울 도화길 52,,37.54219,126.95118,"바베큐, 아시아 요리, 한국",월 12:00~01:00 / 화 12:00~01:00 / 수 12:00~01:00 / 목 12:00~01:00 / 금 12:00~01:00 / 토 12:00~01:00 / 일 12:00~24:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/08/e3/56/photo4jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d9398938-Reviews-Mapo_Jeong_Daepo-Seoul.html,10,4.7,"육류,고기",계란 크러스트와 쫄깃한 갈매기살의 만남,,8079947,https://place.map.kakao.com/8079947,7000,17000,9,false,,,,,,,kakao
1852670,왕 타이,+82 2-749-2746,서울 용산구 이태원동 176-2 영화빌딩 3층,,37.534313,126.99065,"아시아 요리, 타이 요리",일 11:30~21:00 / 화 11:30~21:00 / 수 11:30~21:00 / 목 11:30~21:00 / 금 11:30~21:00 / 토 11:30~21:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/0c/5b/03/caption.jpg?w=200&h=200&s=1&cx=1200&cy=675&chk=v1_75a9e4bcf10d51b2b282,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d1852670-Reviews-Wang_Thai-Seoul.html,93,4.1,,,,,,,,,,,,,,,,tripadvisor
4069200,백제정육점,+82 2-762-7491,서울 종로구 효제동 155,,37.57268,127.004074,"아시아 요리, 한국",월 10:00~22:00 / 화 10:00~22:00 / 수 10:00~22:00 / 목 10:00~22:00 / 금 10:00~22:00 / 토 10:00~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0d/6d/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4069200-Reviews-Baekjae_Jeongyukjeom-Seoul.html,27,4.2,"육류,고기",뜨겁고 차가운 고기의 완벽한 조화,,26967162,https://place.map.kakao.com/26967162,7000,25500,16,true,,true,,,,,kakao
9222823,뚜레쥬르,+82 2-6740-7930,서울 동호로 330,,37.56373,127.00265,,월 06:30~21:30 / 화 06:30~21:30 / 수 06:30~21:30 / 목 06:30~21:30 / 금 06:30~21:30 / 토 08:00~21:00 / 일 08:00~21:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/d6/cd/56/photo0jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d9222823-Reviews-Tous_Les_Jours-Seoul.html,22,4.3,"제과,베이커리",과일 가득 아그작 케이크의 특별한 순간,,15686257,https://place.map.kakao.com/15686257,4900,6000,52,true,true,,true,,,,kakao
4030459,교촌치킨 동대문1호점,+82 2-2231-9337,서울 서울시 종로구 창신동 464-6 2층,03119,37.571445,127.01066,"패스트푸드, 아시아 요리, 한국",일 00:00~23:59 / 월 00:00~23:59 / 화 00:00~23:59 / 수 00:00~23:59 / 목 00:00~23:59 / 금 00:00~23:59 / 토 00:00~23:59,"* The most famous chicken shop in Korea. * we sell the most fried chicken in Korea and in all the Kyochon chicken brunches we are also top 1. * The most popular fried chicken shop for foreigner tourists. * In our shop you can watching Korean famous ""Dongdeamon"" and enjoy Kyochon chicken with beer at the same time. * We are busy at dinner time, if you would like to save your waiting time please visit us during 9AM to 6PM. * We are very close to Doota and Migliore , convenient for shopping as well.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/df/15/38/korean-chicken-platter.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4030459-Reviews-Kyochon_Chicken_Dongdaemun_1-Seoul.html,420,4.5,,24시간 즐기는 매콤달콤 치킨의 유혹,,16039118,https://place.map.kakao.com/16039118,19000,19500,2,,,,,,,,tripadvisor
4032644,왕비집 명동2호점,+82 2-3789-1946,서울 중구 명동9길 13 2층,04534,37.56453,126.98495,한국,월 11:20~22:40 / 화 11:20~22:40 / 수 11:20~22:40 / 목 11:20~22:40 / 금 11:20~22:40 / 토 11:20~22:40 / 일 11:20~22:40,"왕비집은 신선한 재료, 정직한 맛, 최상의 서비스로 운영되는 대한민국 NO.1 숯불화로구이 전문점입니다. 한국적 모티브를 사용해 모던하게 꾸며진 인테리어가 인상적이며, 한국식 바베큐의 다양한 메뉴를 즐길 수 있습니다.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/c4/5f/3d/caption.jpg?w=200&h=200&s=1&cx=999&cy=562&chk=v1_13a52aa748e534826638,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4032644-Reviews-Wangbijib_Myeongdong_2nd_Store-Seoul.html,72,4.2,갈비,직원 손길 닿은 노릇한 육즙 갈비,,11610281,https://place.map.kakao.com/11610281,3200,37000,21,,,,,,,,kakao
4032315,강남면옥,+82 2-3446-5539,서울 강남구 논현로152길 34,06026,37.521595,127.03096,"아시아 요리, 한국",월 10:30~22:00 / 화 10:30~22:00 / 수 10:30~22:00 / 목 10:30~22:00 / 금 10:30~22:00 / 토 10:30~22:00 / 일 10:30~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0e/ff/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4032315-Reviews-Gangnam_Myeonok-Seoul.html,64,4.2,냉면,부드러운 면발과 깊은 육수의 조화,,8163082,https://place.map.kakao.com/8163082,10000,13000,10,true,true,,,,,,kakao
4035194,아리아,+82 2-317-0357,서울 중구 소공로 106 서울웨스틴조선호텔 1층,04533,37.564144,126.97968,"아시아 요리, 한국",월 07:00~21:50 / 화 07:00~21:50 / 수 07:00~21:50 / 목 07:00~21:50 / 금 11:30~21:50 / 토 07:00~21:50 / 일 07:00~21:50,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e5/f0/49/caption.jpg?w=200&h=200&s=1&cx=1920&cy=1080&chk=v1_c622715e896fae5b9553,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4035194-Reviews-Aria-Seoul.html,153,4.3,뷔페,신선한 해산물과 즉석 파스타의 향연,,21306149,https://place.map.kakao.com/21306149,35000,80000,8,true,true,true,,,,,kakao
4032467,브래서리 - 인터콘티넨탈 서울 코엑스점,+82 2-3452-8585,서울 강남구 봉은사로 524 코엑스인터콘티넨탈서울,06164,37.5132,127.057175,인터내셔널,일 06:30~22:00 / 월 06:30~22:00 / 화 06:30~22:00 / 수 06:30~22:00 / 목 06:30~22:00 / 금 06:30~22:00 / 토 06:30~22:00,"브래서리는 신선한 로컬 식재료들을 이용해 건강한 메뉴를 선보이는 올데이 다이닝으로, 산지에서 직접 공수한 국내산 한우를 즉석 BBQ로 무제한 제공해 드리며, 매주 금요일에는 제주산 생참치를 즉석에서 맛볼 수 있습니다.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0f/4e/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4032467-Reviews-The_Brasserie_InterContinental_Seoul_COEX-Seoul.html,89,4.3,,,,,,,,,,,,,,,,tripadvisor
4030880,오가와,+82 2-735-1001,서울 종로구 당주동 5,,37.57177,126.97444,"일본 요리, 스시, 아시아 요리",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0e/ff/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4030880-Reviews-Ogawa-Seoul.html,32,4.7,,섬세한 초밥과 따뜻한 국수의 조화,,12009117,https://place.map.kakao.com/12009117,50000,85000,3,false,true,,,,,,
4034848,백년토종삼계탕,+82 2-325-3399,서울 마포구 양화로 118,04038,37.554016,126.91985,"아시아 요리, 한국, 수프",월 09:00~22:00 / 화 09:00~22:00 / 수 09:00~22:00 / 목 09:00~22:00 / 금 09:00~22:00 / 토 09:00~22:00 / 일 09:00~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/b9/1a/b6/37fa8f9d-5dbb-42bb.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4034848-Reviews-Baeknyeon_Tojong_Samgyaetang-Seoul.html,53,4.2,삼계탕,오래된 노포 감성의 깊은 삼계탕 맛,,8312102,https://place.map.kakao.com/8312102,19000,22000,12,true,true,true,true,,,,kakao
4033007,강남교자,+82 2-536-4133,서울 서초구 강남대로69길 11,06612,37.50141,127.02432,한국,월 10:30~21:00 / 화 10:30~21:00 / 수 10:30~21:00 / 목 10:30~21:00 / 금 10:30~21:00 / 토 10:30~21:00 / 일 10:30~21:00,"엄격한 식재료 선별부터 요리까지 어느것 하나 소홀함 없이 준비하여, 입안 가득 정성을 느낄 수 있는 곳이다. 칼국수, 만두, 콩국수 등 모든 메뉴를 강남교자 만의 특별한 노하우로 매장에서 오랜시간 정성들여 직접 만들어내고 있다.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0d/6d/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4033007-Reviews-Gangnam_Gyoza-Seoul.html,70,4.2,칼국수,진한 육수와 마늘김치의 완벽한 조화,일 20:20 / 월 20:20 / 화 20:20 / 수 20:20 / 목 20:20 / 금 20:20 / 토 20:20,11891754,https://place.map.kakao.com/11891754,11000,12000,11,,true,,,,,,kakao
1140399,안동찜닭,+82 2-310-9174,"서울 Myeong-dong 2ga, 2-2",,37.563747,126.98522,"아시아 요리, 한국",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/bd/f5/74/caption.jpg?w=200&h=200&s=1&cx=1920&cy=1080&chk=v1_d34c05b86a448200f657,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d1140399-Reviews-Andong_Jjimdak-Seoul.html,150,4.2,,,,,,,,,,,,,,,,
4032551,대도식당,+82 2-2292-9772,서울 성동구 무학로12길 3,04706,37.56727,127.03062,"바베큐, 아시아 요리, 한국",월 11:00~22:00 / 화 11:00~22:00 / 수 11:00~22:00 / 목 11:00~22:00 / 금 11:00~22:00 / 토 11:00~22:00 / 일 11:00~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/aa/37/b6/caption.jpg?w=200&h=200&s=1&cx=1920&cy=1080&chk=v1_f1f80a41f1a77dd54eec,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4032551-Reviews-Daedo_Sikdang-Seoul.html,116,4.3,"육류,고기",대한민국 최고의 등심 전문식당이자 반세기 전통의 왕십리 대도식당입니다.,,109959892,https://place.map.kakao.com/109959892,2000,8000,8,true,,,,,,true,kakao
4032498,마포만두,+82 2-333-9842,서울 마포구 서교동 393-1,,37.55139,126.91518,"아시아 요리, 한국",월 00:00~24:00 / 화 00:00~24:00 / 수 00:00~24:00 / 목 00:00~24:00 / 금 00:00~24:00 / 토 00:00~24:00 / 일 00:00~24:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0d/6d/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4032498-Reviews-Mapo_Mandu-Seoul.html,72,4.3,분식,숯불 향 가득한 갈비만두의 깊은 맛,,27341415,https://place.map.kakao.com/27341415,8000,9000,16,false,,,,,,,kakao
4033013,아시안 라이브,+82 2-3430-8620,서울 서울특별시 강남구 봉은사로 524 인터컨티넨탈  코엑스 2층,06164,37.513474,127.05745,"중국 요리, 일본 요리, 인도 요리, 한국, 중동 요리",,"아시안 라이브는 모던하고 트렌디한 감각으로 해석한 5개국(한국, 중국, 일본, 인도, 아랍)의 아시안 퀴진을 합리적인가격으로 만날 수 있는 국내 유일의 ‘5 in 1’ 컨셉의 파인 레스토랑입니다. 규모와 목적에 따라 사용할 수 있는 17개의 별실에서 더 만족스러운 모임을 연출하실 수 있습니다.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/f9/08/b1/mosquee-1.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4033013-Reviews-Asian_Live-Seoul.html,36,4.2,,아시아 각국의 풍미가 어우러진 고급 코스,,1337603976,https://place.map.kakao.com/1337603976,,,,true,true,true,true,,,,
4033957,수빈,+82 2-307-9979,서울 서대문구 연희동 81-13,,37.571964,126.93422,"아시아 요리, 한국",월 11:30~20:40 / 수 11:30~20:40 / 목 11:30~20:40 / 금 11:30~20:40 / 토 11:30~20:40 / 일 11:30~20:40,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/30/7a/b5/caption.jpg?w=200&h=200&s=1&cx=768&cy=960&chk=v1_7e22ebca493f2be4d45e,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4033957-Reviews-Subin-Seoul.html,18,4.6,한정식,따뜻한 떡갈비와 깊은 굴비의 한상,,15953085,https://place.map.kakao.com/15953085,14900,41000,9,true,,,,,,true,kakao
32740316,투게더앤코,+82 2-580-8550,서울 서초구 강남대로 253 힐튼가든인 2층,06735,37.4859,127.033,"해산물, 바베큐, 스시, 아시아 요리, 한국, 그릴",일 07:00~10:30 / 일 12:00~14:30 / 일 17:30~21:00 / 월 07:00~10:00 / 월 11:30~14:00 / 화 07:00~10:00 / 화 11:30~14:00 / 수 07:00~10:00 / 수 11:30~14:00 / 수 17:30~21:00 / 목 07:00~10:00 / 목 11:30~14:00 / 목 17:30~21:00 / 금 07:00~10:00 / 금 11:30~14:00 / 금 17:30~21:00 / 토 07:00~10:30 / 토 12:00~14:30 / 토 17:30~21:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/5f/09/cd/45-000-55-000.jpg?w=900&h=-1&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d32740316-Reviews-Together_Co-Seoul.html,3,5.0,,호텔 쉐프가 만든 60여 가지 무한 뷔페,,1137549331,https://place.map.kakao.com/1137549331,,,,true,true,true,true,,,,tripadvisor
4034971,스페인클럽,+82 2-515-1118,서울 강남구 압구정로10길 26,,37.52185,127.02203,"지중해 요리, 유럽 요리, 스페인 요리",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0d/6d/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4034971-Reviews-Spain_Club-Seoul.html,33,4.0,,,,,,,,,,,,,,,,
4033287,스카이 라운지,+82 2-3430-8630,서울 강남구 봉은사로 524 인터컨티넨탈 서울 코엑스 30F,06164,37.513683,127.05737,이탈리아 요리,,"호텔 최상층에 자리한 스카이 라운지는 시시각각 변하는 서울의 아름다운 분위기를 한 눈에 감상할 수 있는 최고의 장소입니다. 2013년 이탈리아 정부가 정통 이탈리아 요리를 선보이는 곳에만 수여하는 오스피탈리타 이탈리아(OSPITALITA ITALIANA) 인증서를 받았으며, 이탈리아 출신의 현지 셰프가 상주해 정통 이탈리안 퀴진을 만나실 수 있습니다. 늦은 저녁에는 숙련된 바텐더의 칵테일과 수석 소믈리에가 추천하는 와인도 즐길 수 있으며, 연인에게 프로포즈 명소로 유명한 플루토룸에서는 환상적인 야경을 통창으로 감상하며 단 둘만의 추억을 만드실 수 있습니다",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0e/ff/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4033287-Reviews-Sky_Lounge-Seoul.html,44,4.0,,,,,,,,,,,,,,,,
4030228,레스토랑 아이오유,+82 2-3275-1151,서울 용산구 원효로1길 16,04359,37.535,126.945625,이탈리아 요리,일 11:00~14:30 / 일 17:00~23:00 / 월 11:00~14:30 / 월 17:00~23:00 / 화 11:00~14:30 / 화 17:00~23:00 / 수 11:00~14:30 / 수 17:00~23:00 / 목 11:00~14:30 / 목 17:00~23:00 / 금 11:00~14:30 / 금 17:00~23:00 / 토 11:00~14:30 / 토 17:00~23:00,"Restaurant IOU 'Wine & Dine' The Italian Superior Restaurant with a panoramic view of the Han River. A culinary adventure for all the senses. IOU is the place where food, design, and ambiance come together to create a memorable experience.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/05/b8/4b/restaurant-iou.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4030228-Reviews-Restaurant_I_O_U-Seoul.html,9,4.4,,한강뷰와 클래식 감성의 이탈리안 코스,,8021209,https://place.map.kakao.com/8021209,39000,68000,4,true,,,,,,,tripadvisor
4031898,토다이 - 목동점,+82 2-2645-7888,서울 양천구 목동동로 401 부영그린타운2차 지하1층,07984,37.536335,126.88111,일본 요리,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/d9/a7/7e/caption.jpg?w=700&h=400&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4031898-Reviews-Todai_Mokdong-Seoul.html,8,4.1,,,,,,,,,,,,,,,,
15357634,Gyeol By Bean Brothers,+82 2-6370-5840,"서울 26, Ujeongguk-ro, Jongno-gu",03161,37.572163,126.98361,카페,일 10:00~21:00 / 월 07:30~20:30 / 화 07:30~20:30 / 수 07:30~20:30 / 목 07:30~20:30 / 금 07:30~20:30 / 토 10:00~21:00,"한국적인 멋을 현대적으로 해석한 공간입니다. 도심 속에서 커피 한 잔으로 휴식을 선물합니다. 하루 일과를 시작하기 전, 소중한 점심 시간에 들러 여유를 즐겨보세요. 매월 새로운 커피를 준비하고 기다리고 있을게요. *결은 빈브라더스가 운영합니다.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0e/ff/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d15357634-Reviews-Gyeol_By_Bean_Brothers-Seoul.html,11,4.7,,,,,,,,,,,,,,,,tripadvisor
9032583,교대이층집,+82 2-525-6692,서울 서초구 서초대로50길 24,06645,37.4922,127.01335,,월 12:00~00:30 / 화 12:00~00:30 / 수 12:00~00:30 / 목 12:00~00:30 / 금 12:00~00:30 / 토 12:00~00:30 / 일 12:00~00:30,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/f9/08/b1/mosquee-1.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d9032583-Reviews-Gyodae_I_Cheung_House-Seoul.html,30,4.6,"육류,고기",꽃삼겹과 시원한 해산물 전골의 조화,,25770215,https://place.map.kakao.com/25770215,3000,10000,19,true,true,true,,,,,kakao
4075640,딘타이펑 강남역점,+82 2-569-2778,서울 서초구 서초동 1317-31 세계빌딩 2층,,37.498417,127.02552,"중국 요리, 아시아 요리, 타이완",일 11:00~22:00 / 월 11:00~22:00 / 화 11:00~22:00 / 수 11:00~22:00 / 목 11:00~22:00 / 금 11:00~22:00 / 토 11:00~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/b9/1a/b6/37fa8f9d-5dbb-42bb.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4075640-Reviews-Din_Tai_Fung_Gangnam_Station-Seoul.html,57,3.7,,촉촉한 육즙 가득 샤오롱바오의 유혹,,8279464,https://place.map.kakao.com/8279464,15000,15000,1,true,,,,,,true,tripadvisor
10423798,할머니의 레시피,+82 2-467-5101,서울 성동구 서울숲6길 15-1,04768,37.547546,127.04338,,월 11:30~21:00 / 화 11:30~21:00 / 수 11:30~21:00 / 목 11:30~21:00 / 금 11:30~21:00 / 토 11:30~21:00 / 일 11:30~21:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/f9/08/b1/mosquee-1.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d10423798-Reviews-Grandma_s_Recipe-Seoul.html,15,3.4,한식,정갈한 집밥 한상으로 채우는 하루,,27373628,https://place.map.kakao.com/27373628,8800,15000,17,true,true,,true,,,,kakao
2640353,마포옥,+82 2-716-6661,서울 마포구 토정로 312,04165,37.539833,126.94332,"아시아 요리, 한국",월 07:00~21:00 / 화 07:00~21:00 / 수 07:00~21:00 / 목 07:00~21:00 / 금 07:00~17:00 / 토 07:00~17:00 / 일 07:00~17:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0e/ff/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d2640353-Reviews-Mapook-Seoul.html,22,4.5,설렁탕,77년 전통 깊은 진한 한우 설렁탕,,10344284,https://place.map.kakao.com/10344284,15000,31000,8,,,,,,,true,kakao
33387270,Myeongdong Joomak,,서울 25-1 Myeongdong 10-gil,04537,37.562614,126.98554,,,아직 Myeongdong Joomak에 대한 콘텐츠가 없습니다.,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/c2/29/c6/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d33387270-Reviews-Myeongdong_Joomak-Seoul.html,3,5.0,,,,,,,,,,,,,,,,
12547150,팔로피자,+82 2-324-8588,서울 마포구 양화로6길 9-20 카메오빌딩 1층,04044,37.54982,126.91565,"이탈리아 요리, 피자, 한국",월 11:30~21:30 / 화 11:30~21:30 / 수 11:30~21:30 / 목 11:30~21:30 / 금 11:30~21:30 / 토 11:30~21:30 / 일 11:30~21:30,"At Falopizza, you can taste authentic Napoli pizza. High-quality pasta, risotto and salad are also avilable. Have a delicious and fun time with beer and wine in Falopizza.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0d/6d/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d12547150-Reviews-Falo_Pizza-Seoul.html,13,4.8,피자,참나무 장작불 향 가득한 정통 화덕피자,,26820977,https://place.map.kakao.com/26820977,15000,20800,31,true,true,,,,,,kakao
25152440,비스트로 멕시,+82 2-797-6855,서울 191 Itaewon-ro 2f,04350,37.534718,126.99528,멕시코 요리,일 17:00~02:00 / 월 17:00~02:00 / 화 17:00~02:00 / 수 17:00~02:00 / 목 17:00~03:00 / 금 17:00~04:00 / 토 17:00~04:00,"bistroMEXI Right in the heart of Itaewon, bistroMEXI brings the vibe of a Cancun beach lounge to the city. With wide street views through floor-to-ceiling windows and an easygoing tropical mood, it’s the perfect escape—without leaving Seoul. Dinner turns into a Beach Party Start your evening with cocktails and bites, then let the night take over. Live DJs set the mood as the space shifts from laid-back lounge to a full-on beach party. Bottomless Tequila – Fri & Sat 10PM–1AM Every Friday and Saturday night, enjoy unlimited tequila for just ₩19,000 from 10PM to 1AM. Play a round of beer pong, shoot hoops, throw darts, or strike a pose at the free photobooth— the party comes with everything you need. Mexican Flavors, Our Way Authentic dishes crafted by a Mexican chef, plus cocktails reimagined in true bistroMEXI style. Familiar flavors with a fresh twist— easy to enjoy, hard to forget.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/0c/fa/8e/a-feast-with-mexican.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d25152440-Reviews-Bistro_MEXI-Seoul.html,11,4.9,,400명 수용 감각적 대형 파티 공간,,1430791722,https://place.map.kakao.com/1430791722,,,,true,true,,,,,,tripadvisor
1892427,우리 가든,+82 2-3785-0744,서울 중구 충무로2가 65-6,04536,37.56104,126.986015,"바베큐, 아시아 요리, 한국",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/d1/26/70/caption.jpg?w=200&h=200&s=1&cx=1920&cy=1080&chk=v1_c0228075d8c0f80deff5,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d1892427-Reviews-Woori_Garden-Seoul.html,106,4.0,,,,,,,,,,,,,,,,
12945884,서울리스타,+82 2-757-2265,서울 중구 퇴계로 19 호텔마누 1~2층,04527,37.557137,126.975,"한국, 개스트로펍, 맥주 음식점",월 11:30~00:00 / 화 11:30~00:00 / 수 11:30~00:00 / 목 11:30~00:00 / 금 11:30~00:00 / 토 15:00~00:00,"Seoulista is craft beer pub, coffee shop and bistro in Hotel Manu. In first floor you can find various local craft beer, fried chicken, pizza, pasta and local food. Operation time is Mon- Fri 11:30 - 00:00. Second floor is coffee shop and bistro. Coffee shop operation time is from 07:30 to 16:00. Seoulista bistro operation time is from 16:00 to 00:00. At bistro you can find local craft beer, wine and premium makgeolli.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/f9/08/b1/mosquee-1.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d12945884-Reviews-Seoulista-Seoul.html,43,4.3,,서울역 앞 이국적 감성의 수제맥주 펍,,8244084,https://place.map.kakao.com/8244084,11000,11000,2,,,,,,,true,tripadvisor
8965073,현선이네 용산본점,+82 70-8864-8889,서울 용산구 한강대로39길 5,04376,37.531307,126.96936,"아시아 요리, 한국",월 11:00~24:00 / 화 11:00~24:00 / 수 11:00~24:00 / 목 11:00~24:00 / 금 11:00~24:00 / 토 11:00~24:00 / 일 11:00~24:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0e/ff/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d8965073-Reviews-Hyunsunine_Yongsan-Seoul.html,28,4.1,분식,주차장은 골목입구 왼편에 유료주차장을 이용부탁드립니다.,일 22:40 / 월 22:40 / 화 22:40 / 수 22:40 / 목 22:40 / 금 22:40 / 토 22:40,15659043,https://place.map.kakao.com/15659043,4000,6000,9,,,,,,,true,kakao
