12804774,Bar 81,+82 2-3213-1281,"300, Olympic-ro, Songpa-gu 81F, Lotte World Tower",05551,37.512794,127.10256,"French, Bar, Pub, Wine Bar",,"Bar 81 is an upscale champagne bar with panoramic sky view. Guests can enjoy various liquors against the backdrop of magnificent sky views with Parisian menus of chef Yannick Alleno, as well as a wide range of champagnes, wines, hard liquor, beer and cocktails.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/44/4b/97/getlstd-property-photo.jpg?w=700&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d12804774-Reviews-Bar_81-Seoul.html
14078142,Myeongdong-Seoseo Galbi,+82 2-318-6400,"20-8 Myeongdong 7ga-gil, Jung-gu",04537,37.564766,126.98326,"Asian, Korean",Sun 11:00~01:00 / Mon 11:00~01:00 / Tue 11:00~01:00 / Wed 11:00~01:00 / Thu 11:00~01:00 / Fri 11:00~01:00 / Sat 11:00~01:00,"Lunch, Dinner",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/4e/05/40/c.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d14078142-Reviews-Myeongdong_Seoseo_Galbi-Seoul.html
9222294,Tous Les Jours,+82 2-319-7863,,,,,,,"Breakfast, Brunch",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/19/3f/f5/dsc-0170-largejpg.jpg?w=700&h=400&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9222294-Reviews-Tous_Les_Jours-Seoul.html
6620072,Brooklyn The Burger Joint Samsung,+82 2-555-7180,"10, Bongeunsa-ro 84-gil, Gangnam-gu",06163,37.512836,127.05592,"American, Fast Food, Diner",,"Lunch, Dinner",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/32/74/5b/photo1jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d6620072-Reviews-Brooklyn_The_Burger_Joint_Samsung-Seoul.html
7266524,Walking on the Cloud,+82 2-789-5904,"50, 63-ro, Yeongdeungpo-gu",,37.5198,126.940186,European,Sun 11:30~15:00 / Sun 17:30~22:00 / Mon 11:30~15:00 / Mon 17:30~22:00 / Tue 11:30~15:00 / Tue 17:30~22:00 / Wed 11:30~15:00 / Wed 17:30~22:00 / Thu 11:30~15:00 / Thu 17:30~22:00 / Fri 11:30~15:00 / Fri 17:30~22:00 / Sat 11:30~15:00 / Sat 17:30~22:00,"Lunch, Dinner",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/10/9a/12/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d7266524-Reviews-Walking_on_the_Cloud-Seoul.html
12631150,Jalppajin Ikseon,+82 70-4531-1214,"73, Yulgok-ro 8-gil, Jongno-gu",03134,37.574005,126.99145,"Asian, Korean",Mon 11:00~21:30 / Tue 11:00~21:30 / Wed 11:00~21:30 / Thu 11:00~21:30 / Fri 11:00~21:30 / Sat 11:00~21:30,We are serving korean traditional food . Espesially focus on buckwheat dishes noddles pancake craker and ten type of makgilli.,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/2c/18/d9/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d12631150-Reviews-Jalppajin_Ikseon-Seoul.html
1485848,Samcheon-dong Sujebi,+82 2-735-2965,"102 Samcheon-dong, Jongro-gu",,37.58458,126.98208,"Asian, Korean, Soups",Sun 11:00~21:00 / Mon 11:00~21:00 / Tue 11:00~21:00 / Wed 11:00~21:00 / Thu 11:00~21:00 / Fri 11:00~21:00 / Sat 11:00~21:00,"Lunch, Dinner, Brunch",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/d7/37/98/samcheon-dong-sujebi.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d1485848-Reviews-Samcheon_dong_Sujebi-Seoul.html
6352912,Soigne Restaurant,+82 2-3477-9386,652 Gangnamdaero Gangnamgu 2F Sinsa Square,06027,37.51934,127.01905,"French, Asian, Korean, Contemporary",Sun 12:00~15:00 / Sun 18:00~22:00 / Tue 12:00~15:00 / Tue 18:00~22:00 / Wed 12:00~15:00 / Wed 18:00~22:00 / Thu 12:00~15:00 / Thu 18:00~22:00 / Fri 12:00~15:00 / Fri 18:00~22:00 / Sat 12:00~15:00 / Sat 18:00~22:00,"Accepts credit cards: American Express, Discover, Mastercard, Visa",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/03/ca/51/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d6352912-Reviews-Soigne_Restaurant-Seoul.html
4050037,Insadong Geu Jib,+82 2-737-0575,"3, Insadong 12-gil, Jongno-gu",03146,37.574394,126.98467,"Seafood, Barbecue, Korean, Healthy, Soups",,"Accepts credit cards: Mastercard, Visa",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/83/0f/65/photo2jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4050037-Reviews-Insadong_Geu_Jib-Seoul.html
13923426,Bombay Grill Itaewon,+82 2-792-7155,"11, Usadan-ro 10-gil, Yongsan-gu",04405,37.53316,126.99622,"Indian, Asian, Pakistani",Sun 11:00~22:00 / Mon 11:00~22:00 / Tue 11:00~22:00 / Wed 11:00~22:00 / Thu 11:00~22:00 / Fri 11:00~22:00 / Sat 11:00~22:00,This is Authentic and Halal Indian restaurant for Tourists. We are welcome Vegetarian guests also,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/f5/fb/67/interior.jpg?w=800&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d13923426-Reviews-Bombay_Grill_Itaewon-Seoul.html
24107391,Gordon Ramsay Burger,+82 2-3213-4797,"300 Olympic-ro, Songpa-gu Lotte World Tower Mall, B1",05551,37.513447,127.104164,"Native American, Dining bars",Sun 10:30~22:00 / Mon 10:30~22:00 / Tue 10:30~22:00 / Wed 10:30~22:00 / Thu 10:30~22:00 / Fri 10:30~22:00 / Sat 10:30~22:00,Accepts Credit Cards,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/bd/88/19/gordon-ramsay-burger.jpg?w=600&h=400&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d24107391-Reviews-Gordon_Ramsay_Burger-Seoul.html
12728511,Maison de Paris,+82 2-6083-1626,"33-4, Supyo-ro 28-gil, Jongno-gu",03133,37.573338,126.99027,"French, Brew Pub, Wine Bar",Sun 11:30~23:00 / Mon 11:30~15:00 / Mon 17:00~23:00 / Tue 11:30~15:00 / Tue 17:00~23:00 / Wed 11:30~15:00 / Wed 17:00~23:00 / Thu 11:30~15:00 / Thu 17:00~23:00 / Fri 11:30~15:00 / Fri 17:00~23:00 / Sat 11:30~23:00,"Maison de paris is located in ikseon-dong, a hidden treasure in the bustling city. Ikseon-dong is gaining attention as a new attraction in seoul. Despite being in one of the oldest neighberhoods in the center of seoul.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/42/80/a2/20191204-131528-largejpg.jpg?w=900&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d12728511-Reviews-Maison_de_Paris-Seoul.html
34273883,yugjeubgwanliso dongdaemunjeom,,euljilo43gil 7 1cheung2cheung,,37.567333,127.00714,"Asian, Korean",,"Accepts credit cards: American Express, Mastercard, Visa",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/f0/49/d1/caption.jpg?w=600&h=400&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d34273883-Reviews-Yugjeubgwanliso_dongdaemunjeom-Seoul.html
3336085,Jinsadaek - Myeongdong,+82 2-774-9605,"30-1, Myeongdong-gil, Jung-gu What3words: ///emblem.haunts.callers",04536,37.563652,126.98393,"Asian, Korean",Sun 11:30~21:00 / Mon 11:30~21:00 / Tue 11:30~21:00 / Wed 11:30~21:00 / Thu 11:30~21:00 / Fri 11:30~21:00 / Sat 11:30~21:00,"For a taste of traditional Korea, you need to look no further than Jinsadaek, conveniently tucked away in a back alley in Seoul's visitor favorite, Myeongdong. Famous for our Hanjeongsik, a traditional, lavish multi-course meal, Jinsadaek offers you more than just a sample of the signature flavors of different regions of the country. The hanok-styled environment lets you immerse yourself fully in the Korean dining atmosphere, and the live gayageum performances in the evenings will entertain you throughout your dinner while offering a glimpse of Korea's traditional arts.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/1d/d0/20/only-restaurant-with.jpg?w=800&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d3336085-Reviews-Jinsadaek_Myeongdong-Seoul.html
10536992,"Cafe Madang, Maison Hermès Dosan Park",+82 2-3015-3248,"7, Dosan-Daero 45-Gil, Gangnam-Gu B2",06021,37.522846,127.03558,Cafe,Sun 11:00~19:00 / Mon 11:00~19:00 / Tue 11:00~19:00 / Wed 11:00~19:00 / Thu 11:00~19:00 / Fri 11:00~19:00 / Sat 11:00~19:00,Vegetarian friendly,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/3f/fa/02/photo1jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d10536992-Reviews-Cafe_Madang_Maison_Hermes_Dosan_Park-Seoul.html
9318965,Park Cafe,+82 2-2090-8000,"8, Yeoui-daero, Yeongdeungpo-gu Marriott Executive Apt. Yeouido Park Center",07320,37.52104,126.91847,"American, Bar, Cafe, International, Pub, Healthy",Sun 07:00~22:00 / Mon 07:00~22:00 / Tue 07:00~22:00 / Wed 07:00~22:00 / Thu 07:00~22:00 / Fri 07:00~22:00 / Sat 07:00~22:00,"Savor innovative contemporary fine dining dishes, expertly crafted by our chefs using superbly fresh, sustainable ingredients. Dine in one of six private dining rooms and unwind at the bar, both offering panoramic views of Yeouido Park’s lush greenery.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/f1/7f/95/park-bar.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9318965-Reviews-Park_Cafe-Seoul.html
5035629,Gobong Samgyetang,+82 2-756-2300,"21, Myeongdong 7-gil, Jung-gu",04534,37.56479,126.98375,"Asian, Korean, Soups",Sun 09:00~22:00 / Mon 09:00~22:00 / Tue 09:00~22:00 / Wed 09:00~22:00 / Thu 09:00~22:00 / Fri 09:00~22:00 / Sat 09:00~22:00,"Lunch, Dinner, Brunch",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/57/ad/8b/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d5035629-Reviews-Gobong_Samgyetang-Seoul.html
25306508,Gunja Daehan Gopchang Myeongdong,+82 10-8351-8126,"18-1, Myeongdong 7-gil, Jung-gu",04534,37.564552,126.984406,"Barbecue, Korean, Grill, Diner, Indigenous",Sun 11:00~02:00 / Mon 11:00~02:00 / Tue 11:00~02:00 / Wed 11:00~02:00 / Thu 11:00~02:00 / Fri 11:00~02:00 / Sat 11:00~02:00,"Digital Payments, Accepts credit cards: Visa",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/61/cd/18/how-to-eat-gopchang.jpg?w=700&h=400&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d25306508-Reviews-Gunja_Daehan_Gopchang_Myeongdong-Seoul.html
8638981,Kervan Turkish Restaurant COEX Mall,+82 2-556-4767,"513, Yeongdong-daero, Gangnam-gu Coex Mall B1",06164,37.511368,127.059265,"Mediterranean, Turkish, Middle Eastern",Sun 11:00~22:00 / Mon 11:00~22:00 / Tue 11:00~22:00 / Wed 11:00~22:00 / Thu 11:00~22:00 / Fri 11:00~22:00 / Sat 11:00~22:00,Traditional Turkish Restaurant & Halal Food in Korea Kervan Turkish Restaurant,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/8d/24/49/kervan-itaewon-interior.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d8638981-Reviews-Kervan_Turkish_Restaurant_COEX_Mall-Seoul.html
33673068,Soul Hanwoo,+82 2-702-0101,16 Samgaero,,37.539062,126.94723,"Barbecue, Asian, Korean, Grill",Mon 11:30~15:00 / Mon 17:00~22:30 / Tue 11:30~15:00 / Tue 17:00~22:30 / Wed 11:30~15:00 / Wed 17:00~22:30 / Thu 11:30~15:00 / Thu 17:00~22:30 / Fri 11:30~15:00 / Fri 17:00~22:30 / Sat 11:30~22:00,"Lunch, Dinner",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/31/1e/b5/5a/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d33673068-Reviews-Soul_Hanwoo-Seoul.html
27936979,Thai 24,+82 507-1391-3150,"33 Myeongdong 9-gil, Jung-gu 3rd Floor",04534,37.565247,126.98417,Thai,Sun 11:00~21:00 / Mon 11:00~21:00 / Tue 11:00~21:00 / Wed 11:00~21:00 / Thu 11:00~21:00 / Fri 11:00~21:00,"Lunch, Dinner",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/41/a7/2e/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d27936979-Reviews-Thai_24-Seoul.html
3462970,Sam Ryan's Sports Bar & Grill,+82 2-749-7933,"50, Itaewon-ro 27ga-gil, Yongsan-gu",04350,37.534973,126.99261,"American, Bar, Pub, Gastropub",Sun 18:00~05:00 / Mon 18:00~05:00 / Tue 18:00~05:00 / Wed 18:00~05:00 / Thu 18:00~05:00 / Fri 18:00~05:00 / Sat 18:00~05:00,Korean Owned and Run Resturant,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/a7/fc/4e/sr.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d3462970-Reviews-Sam_Ryan_s_Sports_Bar_Grill-Seoul.html
33409890,스시도쿠 엔 고덕이케아점,,Godeok-dong Gangdong-gu,05203,37.56688,127.157234,"Japanese, Sushi",Sun 23:00~21:00 / Mon 23:00~21:00 / Tue 23:00~21:00 / Wed 23:00~21:00 / Thu 23:00~21:00 / Fri 23:00~21:00 / Sat 23:00~21:00,"Japanese, Sushi",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/eb/95/dc/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d33409890-Reviews-Seoul.html
3682371,Brick Oven New York Pizzeria,+82 2-508-1325,"2F. 617-4 Yeoksam-dong, Gangnam-gu",,37.5031,127.02783,"Italian, Pizza",Sun 11:30~22:30 / Mon 11:30~22:30 / Tue 11:30~22:30 / Wed 11:30~22:30 / Thu 11:30~22:30 / Fri 11:30~23:00 / Sat 11:30~23:00,Vegetarian friendly,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/ef/ca/13/brick-oven-new-york-pizzeria_rotated_90.jpg?w=500&h=300&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d3682371-Reviews-Brick_Oven_New_York_Pizzeria-Seoul.html
34273249,laemtulaem,+82 10-8630-1888,gasandijiteol1lo 233 101ho,08501,37.48594,126.87848,"Chinese, Barbecue, Asian, Korean, Grill",Mon 11:00~22:00 / Tue 11:00~22:00 / Wed 11:00~22:00 / Thu 11:00~22:00 / Fri 11:00~22:00 / Sat 15:00~22:00,Accepts Credit Cards,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/d5/7d/0a/caption.jpg?w=700&h=400&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d34273249-Reviews-Laemtulaem-Seoul.html
1073239,Sushi Hyo,+82 2-545-0023,"21-16 Chundam-dong, Gangnam-gu",,37.522057,127.0417,"Japanese, Sushi, Asian",,"Table Service, Takeout",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/b3/3b/d9/photo1jpg.jpg?w=900&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d1073239-Reviews-Sushi_Hyo-Seoul.html
23793660,Woody Plate,+82 2-3408-5050,"689, Samyang-ro, Gangbuk-gu 2F, Block 114, Paraspara",,37.637028,127.01704,"Chinese, Barbecue, Sushi, Asian, Korean, Fusion",Sun 07:00~21:00 / Mon 07:00~21:00 / Tue 07:00~21:00 / Wed 07:00~21:00 / Thu 07:00~21:00 / Fri 07:00~21:00 / Sat 07:00~21:00,"Breakfast, Lunch, Dinner",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/78/59/88/caption.jpg?w=900&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d23793660-Reviews-Woody_Plate-Seoul.html
9018791,Korea Ginseng Chicken Soup,+82 2-752-9376,"1, Seosomun-ro 11-gil, Jung-gu 3f",04516,37.56296,126.9729,Korean,,"Lunch, Dinner",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/7b/9a/58/20181117-183629-largejpg.jpg?w=700&h=400&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9018791-Reviews-Korea_Ginseng_Chicken_Soup-Seoul.html
4074239,Pairing Room,+82 10-3100-8861,"14, Dosan-daero 81-gil, Gangnam-gu",06011,37.525276,127.04764,"Italian, European",Sun 11:00~00:00 / Mon 11:00~00:00 / Tue 11:00~00:00 / Wed 11:00~00:00 / Thu 11:00~00:00 / Fri 11:00~00:00 / Sat 11:00~00:00,Vegetarian friendly,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/10/7a/86/pairing-room.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4074239-Reviews-Pairing_Room-Seoul.html
4078634,Mijin,+82 2-730-6198,"24, Jongno1-ga, Jongno-gu Le Meilleur Bldg. 1",,37.570183,126.9798,"Asian, Korean",,"Vegetarian friendly, Vegan options",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/af/a1/a5/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4078634-Reviews-Mijin-Seoul.html
34275110,Yeongchun Galbi,,"161-8 Magokjungang-ro 101, 1st Floor, Building C",,37.56883,126.82745,"Barbecue, Asian, Korean",Sun 17:00~22:00 / Mon 17:00~23:00 / Tue 17:00~23:00 / Wed 17:00~23:00 / Thu 17:00~23:00 / Fri 17:00~23:00 / Sat 17:00~22:00,Dinner,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/6d/e9/a7/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d34275110-Reviews-Yeongchun_Galbi-Seoul.html
8999812,Haidilao - Myeongdong,+82 2-6361-8260,"78, Namdaemun-ro, Jung-gu",04534,37.564167,126.983055,"Chinese, Asian, Korean, Healthy",,"Chinese, Asian, Korean, Healthy",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/14/c7/88/20200926-190432-largejpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d8999812-Reviews-Haidilao_Myeongdong-Seoul.html
9198567,Yeongdong Jokbal,+82 2-575-0250,1-8 Yangjae-dong,06738,37.48419,127.03831,"Asian, Korean",Sun 11:30~21:00 / Mon 11:30~23:00 / Tue 11:30~23:00 / Wed 11:30~23:00 / Thu 11:30~23:00 / Fri 11:30~23:00 / Sat 11:30~23:00,"Accepts credit cards: American Express, Discover, Mastercard, Visa",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/31/bb/19/a0/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9198567-Reviews-Yeongdong_Jokbal-Seoul.html
4166623,Bono Bono Samsung,+82 2-3288-8080,"B1F, 942-10, Daechi-dong, Gangnam-Gu",,37.507164,127.05815,"Japanese, Seafood, Sushi, Asian, Korean, Soups",Sun 11:30~15:30 / Sun 16:30~19:00 / Mon 11:30~15:30 / Mon 16:30~19:00 / Tue 11:30~15:30 / Tue 16:30~19:00 / Wed 11:30~15:30 / Wed 16:30~19:00 / Thu 11:30~15:30 / Thu 16:30~19:00 / Fri 11:30~15:30 / Fri 16:30~19:00 / Sat 11:30~15:30 / Sat 16:30~19:00,Vegetarian friendly,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/2e/88/f2/bono-bono-samsung.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4166623-Reviews-Bono_Bono_Samsung-Seoul.html
33351227,Misikhoegwan Yongsan Branch,,55 Hangang-daero 23-gil Yongsan District,,37.529568,126.96416,"Chinese, Japanese, Asian, Korean",Sun 11:00~21:00 / Mon 11:00~21:00 / Tue 11:00~21:00 / Wed 11:00~21:00 / Thu 11:00~21:00 / Fri 11:00~21:00 / Sat 11:00~21:00,“Your neighborhood’s ultimate culinary destination – where signature dishes from all over the nation come together in one place!”,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/31/40/be/44/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d33351227-Reviews-Misikhoegwan_Yongsan_Branch-Seoul.html
1367398,Samcheonggak Dawon,+82 2-765-3700,"3, Daesagwan-ro, Seongbuk-gu",02822,37.597157,126.98419,"Asian, Korean",,"Lunch, Dinner",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/08/f4/e2/samcheonggak-korean-restaurant.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d1367398-Reviews-Samcheonggak_Dawon-Seoul.html
9251203,Sum Cafe,+82 2-6002-5838,"11, Digital-ro33-Gil",,37.518044,127.050804,"Cafe, Asian, Korean",Sun 11:00~22:00 / Mon 11:00~22:00 / Tue 11:00~22:00 / Wed 11:00~22:00 / Thu 11:00~22:00 / Fri 11:00~22:00 / Sat 11:00~22:00,Accepts Credit Cards,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/e2/90/bb/sum-cafe.jpg?w=600&h=400&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9251203-Reviews-Sum_Cafe-Seoul.html
8055074,Alice Cheongdam,+82 2-511-8420,"47, Dosan-daero 55-gil, Gangnam-gu B1f",06014,37.526646,127.041,"Bar, Asian, Korean",Sun 19:00~03:00 / Mon 19:00~03:00 / Tue 19:00~03:00 / Wed 19:00~03:00 / Thu 19:00~03:00 / Fri 19:00~03:00 / Sat 19:00~03:00,"The one and only place. Alice Cheongdam From the motivation of the fairy tail 'Alice in Wonderland', we planned and made a real 'Alice' in Seoul, Korea. We offer you happiness with cocktails you've never experienced. Take the main role of Alice for us.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/db/96/c5/getlstd-property-photo.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d8055074-Reviews-Alice_Cheongdam-Seoul.html
12272097,Myth Jokbal,+82 2-6361-8799,"78, Namdaemun-ro, Jung-gu",04534,37.56441,126.98337,"Asian, Korean",Sun 11:00~03:00 / Mon 11:00~03:00 / Tue 11:00~03:00 / Wed 11:00~03:00 / Thu 11:00~03:00 / Fri 11:00~03:00 / Sat 11:00~03:00,"Korean Food Restaurant in Myeongdong, Seoul, Korea. We preovide fresh, delicious boiled JOKBAL everyday. (Our Best Menu) Original Jokbal / Real Garlic Jobkal / Perilla leag Hot Jokbal",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/c2/3f/9f/getlstd-property-photo.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d12272097-Reviews-Myth_Jokbal-Seoul.html
5031065,La Goute,+82 2-2218-5770,"227-342, Jayang-dong, Gwangjin-gu B-3F, The Classic 500",143-854,37.538788,127.07108,"International, Asian, Korean",,Buffet,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/7c/ca/fd/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d5031065-Reviews-La_Goute-Seoul.html
9344455,The Original Pancake House,+82 2-511-7481,"41, Gangnam-daero 162-gil, Gangnam-gu",06028,37.534355,126.99104,,Sun 08:00~21:00 / Mon 09:00~21:00 / Tue 09:00~21:00 / Wed 09:00~21:00 / Thu 09:00~21:00 / Fri 09:00~21:00 / Sat 08:00~21:00,"Breakfast, Lunch, Dinner, Brunch",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/d4/42/bc/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9344455-Reviews-The_Original_Pancake_House-Seoul.html
2690788,Saffron Restaurant - Seoul,+82 2-6361-8644,"78, Namdaemun-ro, Jung-gu Lotte City Hotel",04534,37.56423,126.98301,"Asian, Middle Eastern, Pakistani, Arabic",Sun 11:00~23:00 / Mon 11:00~23:00 / Tue 11:00~23:00 / Wed 11:00~23:00 / Thu 11:00~23:00 / Fri 11:00~23:00 / Sat 11:00~23:00,"Saffron Restaurant located in Myeongdong, Seoul serves Halal Food, not a specific cuisine but Royal Islamic Cuisine ranging from Chicken, Mutton, Seafood to several Vegetarian options at its best",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/b4/6a/1f/saffron-restaurant-terrace.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d2690788-Reviews-Saffron_Restaurant_Seoul-Seoul.html
3371655,Paolo De Maria,+82 2-599-9936,"24, Yeonhui-ro 26-gil, Seodaemun-gu",03723,37.572716,126.936874,"Italian, Mediterranean",Sun 11:30~15:00 / Sun 17:30~22:00 / Mon 11:30~15:00 / Mon 17:30~22:00 / Wed 11:30~15:00 / Wed 17:30~22:00 / Thu 11:30~15:00 / Thu 17:30~22:00 / Fri 11:30~15:00 / Fri 17:30~22:00 / Sat 11:30~15:00 / Sat 17:30~22:00,Italian restaurant. Our menu includes tradictional italian food and Chef Paolo is the pioneer of the Italian food philosophy in South Korea,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/6f/eb/03/paolodemaria.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d3371655-Reviews-Paolo_De_Maria-Seoul.html
13347473,Sambong Dodam - Kalguksu,+82 50-71379-0443,45-5 Ujeongguk-ro 1F,,37.57299,126.9825,"Korean, Fusion",Sun 11:00~15:00 / Sun 17:00~22:00 / Mon 11:00~15:00 / Mon 17:00~22:00 / Tue 11:00~15:00 / Tue 17:00~22:00 / Wed 11:00~15:00 / Wed 17:00~22:00 / Thu 11:00~15:00 / Thu 17:00~22:00 / Fri 11:00~15:00 / Fri 17:00~22:00 / Sat 11:00~15:00 / Sat 17:00~22:00,"Bukchon Dodam will be renamed Sambong Dodam, welcoming guests with a new name and location. We will be relaunching in a two-story building, maintaining the same hospitality and food as before. We apologize for any inconvenience.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/31/d3/66/f2/1.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d13347473-Reviews-Sambong_Dodam_Kalguksu-Seoul.html
3585169,Dugahun,+82 2-3210-2100,"109 Sagan-dong, Chongro-gu",,37.577133,126.97984,European,Tue 12:00~22:00 / Wed 12:00~22:00 / Thu 12:00~22:00 / Fri 12:00~22:00 / Sat 12:00~22:00,"Lunch, Dinner",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/5f/74/39/photo0jpg.jpg?w=700&h=400&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d3585169-Reviews-Dugahun-Seoul.html
