restaurant_id,rating,country,content
8970275,5,,"저렴한 커피 빵빵한 와이파이 맛있는 커피 편안한 자리..글쎄요..뭐가 더 필요 할까요.
서울숲 산책하거나 하기전에 간단하게 커피 한잔하기 너무 좋은곳 입니다."
8970275,5,,니트로커피 마시며 쉬기 좋아요. 접근성도 좋고 내부도 청결하니 이용하기 좋았습니다. 추천해요
8970275,5,,서울숲 산책 전후에 가볍게 커피 한잔 하기 좋습니다. 3층짜리 건물 전체가 이디야라서 찾기도 쉽습니다. 와이파이도 잘 터집니다
8970275,4,,"다른 곳 보다 저렴하고 한 층이 아니라서 좋아요.알바생들도 크게 불친절한것도 없고, 잘 이용하고 있습니다."
8970275,5,,"서울숲 인근의 3층짜리 이디야~
생각보다 좁지만 창가쪽에 앉아서 커피 마시는 분위기가 좋은 곳"
8970275,4,,"서울숲 앞에 있는 이 이디야는 3층 높이까지 매장이 있어서 혼자 있기에도 사람들과 함께가기에도 좋습니다
커피맛은 가격대비 괜찮고 저는 딸기요거트를 좋아하는데 그것도 맛있어요
직원들도 친절해서 아주 좋아요
애용하고 있어요"
8970275,5,,다들 아시는 이디아..저렴한 커피죠! 분위기도 좋고 와이파이도 무료고 서울숲 방문 후 친구들과 커피 마시면서 수다떨기 좋은 곳 입니다.
8970275,4,,"서울숲 가는 길 근처에 커피 전문점입니다.
3층까지 있지만 내부가 조금 협소한 편입니다.
그래도 맛있는 이디야 커피를 맛볼 수 있는곳입니다.
허니브레드도 괜찮고 서울숲 오고가면 편하게 들려서 차한잔 하기도 좋은공간입니다."
27525610,5,,"볼거리도 굉장히 많아 눈이 즐겁고, 평소 도넛을 좋아해 이것저것 음료와 함께 많이 먹었는데 감탄이 절로 나왔습니다! 디저트들이 분위기가 너무 잘 어울려요! 추억 쌓기 너무 좋은곳 무조건 추천드려요! 앞으로도 자주 자주 갈 예정입니다ㅎㅎ"
27525610,5,,"도넛 맛있고,  멋진 사진을 찍을 수 있는 곳입니다. 여행에 환상적인 추억을 더해준 것 같습니다.
서울 명동에 간다면 반드시 방문해야 할 곳으로 추천합니다."
16841536,4,,"요즘 가장 핫한 도넛 매장인거 같습니다. 
건물도 근사하고 내부 인테리어도 독특하고 개성있게 잘 꾸며놓았습니다. 
도너츠는 정말 다 먹음직 스러운데 크렘브륄레, 티라미수 추천 드립니다. 
미니 도넛을 제외한 도넛들 속안에 다 크림이 들어있습니다.  
달달한 도넛에 아메리카노는 정말 환상의 조합입니다 ^^
주말에는 웨이팅이 길어서 테이크아웃해서 근처에서 드시거나 가져가서 드시길 추천 드립니다."
16841536,5,,매우 분위기 좋은 카페입니다. 일본 같아요. 뭔가 일본 같은 분위기에 맛있는 커피랑 도넛이 너무 좋으네요. 한강진역에서 가까워서 좋았습니다.
16841536,5,,나는 월요일 오후에 방문했지만 너무 혼잡하지 않았습니다. 직원은 크림 br l e와 땅콩 버터 도넛을 추천했고 그들은 맛있었습니다! 너무 달지 않고 도넛의 질감을 좋아합니다.
16841536,4,,평소 충전 도넛이 아닙니다 .. 시도해야합니다!
3263885,3,,"모든 찾고 커피와 과자 이곳은 괜찮았어요. 집과 같은 맛, 홈 북한 경우 미국. 가끔 해외 여행을 당신이 잠시 매일 있는 것은 일단 필요할 때."
3263885,2,,"간단한 아침 메뉴와 커피로 구성되어 있고, 가격도 합리적인듯 합니다. 종종 애용해요. 2층은 무척 넓습니다."
3263885,4,,"아무래도 사람이 많은 곳이다보니

자주 붐비지만 그래도 매장은 넓고 좋습니다

대학 시험기간에만 피하면 될것 같아요"
3263885,4,,어딜가든 마찬가지이겠지만 다른 지점에 비해 2층으로 되어있어 장소가넓습니다. 청결하게 매장관리도 되어있고 종류도 다양합니다^^
3263885,1,,빈번한 여행자로서 우리는 전세계의 모든 시설을 방문합니다. 오늘 1230 / 오후 1 시쯤에 나는이 Dunking Donuts에 들어갔다. 그리고 무서운 서비스를 받았다. 카운터 뒤에있는 여성은 분노하고 공격적이었고 내가 트레이에 사려고했던 도넛을 던질 때까지 갔다. 이것은 관광객들에게 비통 한 행동입니다. 그녀는 사과에 대한 리뷰를 쓸 것이라고 말하면서 사과를 끝내었다. 불행히도 너무 늦었습니다. 그녀는 끔찍한 행동을했습니다. 나는 점장이이 스태프와 토론을하기를 진심으로 바란다. 나는 결코이 가게를 누구에게나 추천하거나 추천하지 않을 것이다. 놀랍군.
3263885,4,,도넛 맛있어요 부드러고 많이달아서 한두개정도 먹 기좋고 포장해서선물용 으로도 좋아요 커피는드시지 마세요. 넘 맛없음 ㅠ
3263885,4,,"매장 찾기 쉬워요
맛은 어느 던킨이나 똑같구요
언제나 손님 많아요
조용히 먹지느 못해요 거의 포장해가요"
3263885,3,,매장이 많이 좁아서 테이크 아웃을 해야하는 곳이고요. 사람들 이동량이 너무 많고 거리도 많이 복잡해서 들어갈 엄두가 잘 안나는 곳입니다.
3263885,4,,"지하철 출구 바로 앞이라 위치 좋아요 만남의 장소로도 많이 이용해요.
2층은 넓고 화장실도 깨끗하고 직원들도 친절합니다"
3263885,5,,커피는 내게 필요했던. 그들은 내가 유일한 곳은 걸어서 열 수 있습니다. 실제로 우리가 좀 전에 커피를 마시는 모든 것이 준비되길 기다리는 동안 할 수 있습니다. 맛있는 도너츠 했습니다 (당연히).
3263885,5,,"여긴 덕수궁 바로 옆에 있는 던킨도너츠예요. 아름다운 돌과 벽돌로 된 담장을 따라가다 미소뮤지컬에서 길이 갈리는데 던킨도너츠는 바로 모퉁이에 있어요. 가게가 무척 청결하고 도넛, 베이글, 샌드위치 종류가 무척 다양해요. 커피는 서울에서 어느 카페나 가격이 엄청나게 비싸지만 여기는 그래도 적당한 가격이었어요. 제 친구는 크림이 들어간 작은 도넛 4개 팩을 시켰는데 너무 맛있다며 호텔로 싸가기까지 했어요. 깨끗한 쟁반에 담겨서 나오고 작은 유리 뒤로 난 선반에 청결하게 진열돼 있어요. 누구나 직접 보고 고를 수 있어서 좋았어요. 궁궐에 가거나 공연 관람하는 길에 들러서 잠깐 쉬기 좋은 곳이에요."
3263885,4,,"숭실여대에서 700미터 정도 떨어져 있어 그런지 이 지점에는 도넛 종류가 엄청나게 다양했어요.

서비스도 빨랐어요."
9245337,3,,스타벅스 역삼역점. 주변에 다양한 커피브랜드샵이 있어요. 스타벅스도 역삼역에서 금빙위치하고있고 늘 만족합니다.굿굿
9245337,4,,"다른 스타벅스랑 다른게없었던 카페였어요
그리고"
9245337,5,,"스타벅스 명성답게 맛있는 커피를 즐길 수 있습니다.
지하철 2호선 역삼역 4번 출구에서 금방 걸어서 갈 수 있습니다.
매장도 청결하게 정리가 잘 되어 있어 좋습니다.
추천합니다!"
9245337,3,,"Seoul, Seoul, South Korea"
9245337,5,,"리저브 매장이고
지하철역 나오면 바로 있네요
약속 잡기 좋은 곳
일욜 아침 7시 오픈이라 일찍 약속 있을때
이용합니다
맛이야 뭐 어느 스벅이나 같으니까요"
9245337,4,,아보카도 음료가 맛있다고 하여 아보카도 블렌디드를 시켜먹어봤어요. 신기하게 톨사이즈밖에 없네요. 일단 색감이 예쁘고 아보카도와 요거트의 시원한 조화가 맛있었어요.
9245337,4,,"호주, 스타벅스 있도록 커피 여기 좋은 경험이었습니다. 내 파트너가 한국 그녀는 문제가 주문. 가끔 지원 주문 합니다. 일반적으로 직원들은 영어 또는 마르크스주의자에 항상 사진 옵션을 지점을 말합니다."
9245337,4,,"역삼역 바로 앞에 있는 이 스타벅스 매장은, 스타벅스의 프리미엄 브랜드인 스타벅스 리저브 매장을 겸하고 있습니다. 리저브 매장인 만큼 싱글 오리진 원두로 내린 커피를 맛볼 수 있고, 커피에 대한 직원들의 이해도도 일반 매장에 비해 훨씬 높아서 추천을 받거나 하기에 훨씬 적합합니다.
매장 분위기도 좋고, 커피를 즐기기에 주저 없이 추천할 만한 곳 입니다."
9245337,4,,"Seoul, Seoul, South Korea"
9245337,5,,역삼역 4번출구 바로 앞에 있는 스타벅스. 리저브 매장으로 분위기도 차분하고 직원들도 친절합니다.
9245337,5,,"주변 다른 스타벅스 매장보다는 리저브 커피 취급점이라서 테이블 같은 것들이 더 고급 스럽습니다.
호텔 맞은편이라서 외국인들도 자주 보이고, 오피스 근처라서 항상 사람들이 많지만 바리스타 분들이 친절합니다."
9245337,5,,"주변이 오피스 거리라서 거의 항상 사람이 많아요. 
주변에 호텔도 있어서 외국인도 꽤 보입니다.
바리스타들은 친절한 편이고 매장도 최근에 리뉴얼해서 편안하고 넓습니다"
9245337,3,,역삼역 출구에 바로 위치하고 있어서 약속장소로 정하기에 아주 좋은 장소입니다. 리저브 매장이라 인테리어도 고급스러워서 자주 찾게 됩니다. 역삼역 주변에 스타벅스가 굉장히 많이 있는데 이곳을 가장 많이 방문하는 것 같습니다.
9245337,5,,"스타벅스 역삼역점은 공간이 넓고 좌석도 많아서 오랜시간 머물기 좋은 곳입니다. 주중 오후에는 근처 보험, 부동산 등 어르신들이 많아 조금 시끄럽긴 하지만, 저녁시간때나 주말에는 한적하고 좋습니다."
9245337,4,,"역삼역에 일하러 자주 가는데, 일하다가 커피가 생각나면 들리곤하는 스타벅스 역삼역점.
조금 시끄러운게 단점이긴 하지만 편안하고 넓어서 좋은 곳이다."
9245517,4,,"백화점이 열지 않은 시간에도 열려있는 곳이에요.
오전에도 많은 사람이 꽤 있어요..
단독 공간은 아니라서 복잡하게 느껴질 수 있지만 괜찮습니다."
9245517,5,,"여기는 언제나 바빠서 기다려야 하는게 좀 아쉽네요
하지만 직원들도 친절하고 위치가 좋아서 자주갑니다"
9245517,5,,약간 시끌벅적한 분위기이긴 하지만 직원들도 친절하고 cgv앞에 위치한다는 게 무엇보다 편리합니다. 자주 이용하는 편이구요~ 추천!!해요!
9245517,4,,가격이 비싸기는 하지만 그 만큼 커피도 맛있어요. 공부하거나 친구들 만나기에 좋아요. 매장 분위기도 좋아요.
6818454,5,,크래프트 커피의 1세대 스탠딩커피. 경리단 길의 터줏대감으로 리즈너블한 가격과 편안함으로 언제나 한결 같은 맛을 낸다. 커피 외에도 시그니처로 알려진 블루레몬에이드도 일품이다.
6818454,4,,"Seoul, Seoul, South Korea"
6818454,4,,"나는 서울에서 너무나 많은 커피 전문점을 찾을 수있어서 놀라움과 흥분을 느낀다.

흑인과 백인의 스탠딩 커피의 커다란 간판은 다른 여행자를 만날 수있는 가장 쉬운 방법이었습니다. Noksapyeong 역에서 지하도 옆에 그것의 자유로운 WIFI와 매우 좋은 녹색의 latte와 더불어, 나는 아무것도 더 求 할 수 없었다! 2 개의 높은 테이블을 제외하고는 좌석의 측면에서 그다지 많은 부분이 없지만 고객은 대부분 밖으로 나가는 것처럼 보입니다. 분명히 그 지역은 현지인들 사이에서 인기가 있습니다. 나는 커피를 우리의 만남의 장소로 선정했기 때문에 기쁘다."
6818454,3,,"경리단 길 대로변이라 찿기 어렵지 않아요.
다른곳보다 커피가 조금진하고 쓴편입니다.
제입맛에는 별로지만 많은사람들이 즐기는듯 합니다.
주말에는 줄도 길더라구요.
가게는 따로 테이블이 있는곳은 아닙니다."
6818454,2,,이태원에서 경리단길 가는 길을 지나가다 사람들이 줄을 많이 서서 먹길래 무언가하고 봤더니 유명한 스탠딩 커피였습니다. 호기심에 한번 같이 줄서봤는데 크기만 크지 생각보다 맛은 물만 많이 넣어서 그런지 밍밍하고 별로였습니다. 또 사먹고 싶지는 않네요.
6818454,3,,"블루레몬에이드가 맛있는 곳이에요.
여기는 라떼도 유명해요. 라떼도 마셔봤는데 괜찮더라고요.
양도 많답니다.
여기는 테이크아웃을 하셔야해요."
6818454,4,,"유명한 집인 만큼 그냥 딱 메뉴얼 적인 맛을 보이는 집입니다. 나쁘지도 않고, 길 가다 더울때 마시면 너무 좋은 테이크 아웃 전문점입니다."
6818454,5,,"이 곳이 예전과 같이 사용하지 않습니다, 하지만 커피는 좋았습니다. 바리스타 들이 세심하고 해당 그의제조."
6818454,5,,"합리적인 가격, 개성 넘치는 스탠딩 커피"
6818454,3,,하도 유명해서 기대했는데 커피맛은 그냥 보통이더군요... 블루레모네이드가 유명하다고 했는데 계절이 안맞아서 그랬을수도 있어요.
6818454,4,,경리단길에 내리면 스탠딩커피 컵을 꼭 발견할 수 있습니다. 그만큼 많은 사람들이 찾는 곳입니다. 좁기 때문에 거의 테이크아웃해야합니다. 블루 레모네이드가 상큼하고 더울때 마시기 좋았습니다.
6818454,3,,개인적으로 가장 맛있다고 생각하는 블루레몬 에이드가 짱이예요. 말그대로 스탠딩 커피입니다. 자리없음 ㅎㅎ 밀릴때는 기다려야 하는 단점있음.
6818454,5,,"테이크아웃 커피
이태원가면 항상 마시게되요
같이 파는 쿠키도 맛있구요  시원한 아이스아메리카노 추천"
6818454,3,,"엄청 유명한 커피집입니다.
가게가 비좁아서 대부분 테이크아웃하는 손님이구요
유명해져서 이와 비슷한 컨셉의 커피집이 많이 생겼습니다.
좋아요. 추천합니다."
6818454,3,,여름에는 블루레모네이드로 유명한 이곳... 앞에 일부러 레몬껍질을 박스에 다 쌓아놓은건지 모르겠지만 길에 그렇게 내버려두는게 위생상 좋지 않아보였어요. 맛은 보통. 커피도 마셔봤는데 그냥 보통.
9386457,4,,나폴레옹 본점만 몇번 가봤는데 방배동에도 지점이 있어 반가웠네요. 맛있는 빵도 많고 위층에는 테이블 공간도 넓어서 좋았어요.
9386457,5,,나폴레옹 베이커리는 서울에서 몇 개의 지점을 가지고 있으며 나중에 알게되었으므로 도시에서 가장 좋아하는 빵집 중 하나가되었습니다. 단맛에서 맛있는 음식까지 매우 맛있습니다. 싸지는 않지만 돈을 쓸 가치가 있습니다.
9386457,5,,"두세종류 치즈 들은 치즈치아바타(?)를 제일 좋아하고, 구움과자류도 꽤 맛있는 것 같고 초코크림과 슈크림도 빵안에 가득해서 단 거 먹고 싶을 때 가끔 먹어요. 맛있습니다."
9386457,5,,다양한 종류의 빵과 케익을 판매하는 쾌적한 분위기의 빵집입니다. 초코크림빵이 몹시 맛있었습니다.
9386457,5,,고급스러운 분위기 만큼 가격대는 좀 있어요. 하지만 식빵이랑 초코빵이랑 모두 맛있어서 가끔씩 가게 되는 곳이예요.
9386457,4,,사실 다른 빵집에 비해서는 조금 비싸지만 가격대비 맛이 너무 좋아요 가족들 생일때에는 꼭 이곳에서 케잌을 구매합니다 고급지고 맛있어요
9386457,4,,여기 홍대인가 있는데 너무 멀어서 못갔는데 서래마을점을 가까워서 가끔가는데 단팥빵이랑 케이크종류가 괜찮아요 전체적으로 맛은 다 좋습니다.
9386457,4,,가격대는 조금 높은 편이나 오랜시간 사랑받는 만큼 맛은 보장되어 있습니다. 리모델링하고 나서는 테라스가 예뻐졌어요
9386457,5,,"케익들은 하나같이 맛있다. 다른데가 가격이 워낙 비싸져서 이곳 케익은 상대적으로 아주 비싸단 느낌은 없음. 
빵들도 괜찮긴하고 아이스크림샌드도 맛있다. 
2층엔 카페가 있어 바로 먹고갈 수도 있음."
3472833,4,,저녁에 약속시간이 남아서 잠깐 시간보냈어요. 분위기는 여느 스타벅스 매장과 비슷하구요 북적이지는 않았습니다. 아보카도블렌디드 매우 맛있네요.
3472833,4,,오늘은 따뜻한 아메리카노 한 잔 테이크아웃~선물 쿠폰으로 한잔의 여유를~ 그리 오래 기다리지 않고 바로 나와서 좋았다~
3472833,3,,체인점이라 커피맛은 똑같다고 보면됩니다.  다른 지점보다 외관이 눈길을 끌고. . 다른 곳보다 사람들이 많지않아 좋아요
3472833,4,,여기는 아직 사람이 많지 않아서 시끄럽지 않아요. 커피의 맛은 체인점 답게 다른 곳과 비슷비슷 합니다. 근데 쿨라임 피지오 주문했을 때 탄산을 가장 강하게 해달라고했는데도 불구하고 빼먹으셨더라구요. 뭐 .. 다시 만들어주신다고했는데 그냥 받았습니다.
3472833,4,,"시티머스 지역별로 다있는곳이에요
지방안돌아다니고 구입할수있어서 좋은 스타벅스
시청구경하면서 같이가면 좋을것같아요"
3472833,5,,조선호텔 옆에 있는 스타벅스는 다른 곳보다 조용해서 가끔 이용하는 곳이예요 특히 오전에 커피한잔 마시며 담소를 나누기에 좋은 곳입니다.
3472833,4,,건물외관이 한옥으로 되어 있어 굉장히 예쁘고 지나가는 이들의 눈길을 사로잡는다. 전국에서 손에 꼽을 정도로 예쁜 스타벅스 매장이라고 생각한다.
3472833,4,,"외부 모습부터 시선을 사로잡고, 내부 인테리어도 독창적이지만 스타벅스라는 브랜드와 어색하지 않게 해 놓은 것 같습니다. 상당히 편안하고 여유롭습니다. 리저브도 가능하니 메뉴 선택도 더 넓어졌네요."
3472833,3,,한옥 인테리어에서 먹는 스타벅스는 새롭고 맛있어요. 비오는 날 들리면 더욱 운치가 있어요.
3472833,5,,스타벅스이니 커피 맛은 보장되어 있고 다른 스타벅스와는 다르게 한국적인 기와가 돋보여 자꾸 가보고 싶은 스타벅스 입니다
3472833,5,,"걸어 다닐 때 하나의 멋진 거리로 서울, 고려 의 영역에서 북촌 과 궁전. 심지어 내리는 산악 하이킹 트레일, 훌륭한 위치입니다. 개방 시간은 정말 편리한 위치. 직원들은 언제나 친절하고 협조적이었습니다. 이곳에 여러 번 실망하지 마십시오."
28662734,,,
3972209,5,,"다양한 아이스크림을 즐길 수 있습니다.
콘으로 먹어도 컵으로 먹어도 다 좋습니다.
아이스크림에 더해 커피도 있습니다.
디져트로 최고인 것 같네요!"
3972209,3,,"아이가 어릴적부터  다니는 베스킨 라빈스 잠실점
교보문고 바로 옆에 있어서 집에 가기전
항상 드려서 테이크아웃으로 구매합니다
위치는 너무 좋으나 장소가 너~무 협소합니다"
3972209,4,,"어차피 아이스크림 그냥 사서 가는거라서 괜찮아요~ 지하철역에 바로 연결도 되고 편합니다, 퇴근시 가끔 들러요"
3972209,4,,"가끔 아이스크림이 먹고 싶을 때는 베스킨라빈스를 찾습니다.
언제나 옳은 선택! 어렸을적부터 지금까지 후회하지 않은 초이스 ㅋ 
이만한 아이스크림이 없습니다."
3972209,4,,잠실내 아아스 크림집이 많지 않아.. 완전 지하철 옆 롯데캐슬 지하 1층에 있어요. 좌석이 쫍긴한데. 사람들이 많지는 않습니다. 체인점이여서 맛은 따로 설명하지 않아도 아실꺼에요.
3972209,5,,"유명한 배스킨라빈스의 잠실 지점입니다.
잠실역과 매우 가까우며 민트초코칩과 레인보우샤베트를 자주 먹습니다.
맛은 아이스크림 특성상 다른 지점과 거의 동일합니다."
3972209,4,,체인점 아이스크림 매장인 만큼 가격과 맛은 타 매장들과 동일합니다. 잠실역에서 도보 5분정도면 방문 가능합니다.
3972209,4,,가장 유명한 체인 아이스크림 집이지요. 아이가 베리베리랑 레인보우사베트를 가장 좋아해서 다른 선택은 없네요. 가끔 행사할때 귀여운 아이템과 같이 득템하면 좋습니다. 인형이나 레고 같은.
3972209,5,,어딜 가나 배스킨라빈스의 맛은 똑같습니다.
3972209,4,,"뉴욕치즈케이크를 너무 좋아해서 가끔 들려요. 베스킨라빈스 잠실롯데캐슬점 직원분들 늘 친절하게 응대해줘서 좋아요. 그린티랑 뉴욕치즈케이크를 제일 좋아하는데, 늘 맛있네요."
3972209,4,,베스킨라빈스 잠실롯데캐슬점은 다른 지점과 품질이 거의 균일합니다. 아이스크림 특성상 그럴 수 밖에 없는 것 같습니다. .
9245739,4,,"스타벅스 을지로입구점
을지로입구역 바로나오면 매장이 있어요
규모는 작은편이에요, 직원들친절합니다.
자리는 많이 없어요."
9245739,1,,누가 스벅이 맛있다고 그러던가 불친절하고 커피도 싱겁다. 주변에 조금만 둘러보면 다른 스벅이 많으니 그곳을 이용하시길...
9245739,5,,예전에 파스쿠찌였는데 바뀌어서 너무 좋다 지하철역 바로 위라서 위치도 짱이다 늘 사람이 많아 자리잡기 쉽지 않다
9245739,4,,무난한 스타벅스 체인점 입니다. 그 이상도 이하도 아닌. 기대하는것 만큼을 채워주는 서비스.
9245739,4,,주말에 오니 많이 북적거리지도 않고 조용한 편이어서 좋습니다. 매장이 넓은 것도 새삼스레 느끼게 되고 직원분들이 굉장히 친절합니다.
9245739,3,,"오푸스 11 빌딩 1층에 위치하고 있는 스타벅스 입니다. 을지로 입구라는 위치의 특성상, 아침과 점심시간에는 주변 직장인들로 매우 혼잡합니다. 매장의 크기가 크지 않아서 앉을 수 있는 좌석이 상대적으로 많이 부족한 편이라, 테이크아웃을 하길 권장합니다."
9245739,5,,을지로 입구에서   나오면  입구 바로 근처에  있어  찾기가 쉽습니다. 일단 매장이  넓고  깨끗해서 가족들과 방문해도 좋을것  같습니다. 단 주차는 안되니 참고하세요.
9245739,4,,"을지로에 위치해 있어 사람들 만나기도 좋고, 편하게 차와 케이크를 즐길 수 있는 곳입니다."
9245739,4,,"예전에 파스쿠치여서 별로 안 좋아했는데
스타벅스로 바뀌어서 너무 좋다
을지로입구쪽 명동 출구여서 최고의 위치이다"
9245739,3,,을지로입구역 출구 바로 앞에 있는 건물에 위치해있어 접근성이 좋구요. 공간은 그리 크지 않아서 자리가 없을 때가 많은 거 같아요.
9245739,3,,"을지로입구 6번 출구로 나오면 바로 찾을 수 있다. 
공간이 아주 넓지는 않지만 약속장소로 잡기에는 괜찮다. 
늘 사람이 많기 때문에 시끄러운은 참아야 한다."
3864201,3,,"강남역 gt타워 건물 로비 1층에 위치하고 있는 
스타벅스
내부가 좁고 자리가 많지 않아서
테이크아웃이나 잠깐 들리기 좋은 카페에요"
3864201,3,,"회사 건물 로비에 위치한 스타벅스 강남점
조용하고 깔끔한데
내부가 굉장히 좁아서
오래 있기보다 잠깐 있다가기 좋은 스타벅스에요"
3864201,4,,회사 안에 있는거라 사람들이 오래 안앉아있어서 그런지 깔끔하고 적당한 백색소음덕분에 공부하기 좋은 곳이었어요. 근데 겨울엔 문 자꾸 열려서 추워요
3864201,5,,아무래도 밖에 간판을 달 수 없는 건물 구조이기 때문에 내부에 있는 사이렌 마크가 밖에서 잘 안 보이는 경향이 없지 않아 있음. 그래서 사람이 덜함. 꿀
3864201,4,,학원 근처에 있길래 가봄. 9번출구 앞에 다른 스타벅스 매장이 크게 있어서 더울 땐 거기에 손님들 집중되기 때문에 이곳에서 자리를 잡는 편임. 콘센트가 많이 없다고 느낄 수는 있음.
3864201,5,,"GT타워 1층 구석에 위치하고 있어서 의외로 여기 위치하고 있는지 눈에는 잘 띔.
하지만 그래서 강남역의 다른 스타벅스 대비 다소 한적하다는 장점이 있음.
매장은 작아요"
3864201,4,,"GT 타워는 강남역에서 한 블록 떨어져 있으며 Starbucks와 Paul Bassett와 다른 레스토랑들이 있습니다. 내가 정확하게 기억한다면 그들은 더 이상 현금을받지 않으며 다른 지불 만합니다. 좌석 공간은 매우 작아서 매우 인기가있어 좌석을 기다려야 할 수도 있습니다.
커피와 그 밖의 모든 것들은 스타 벅스에게는 평소와 같습니다."
3864201,4,,좌석이 별로 없기 때문에 특히 더운 여름에는 자리잡기 힘드실 수 있어요. 근처에 카페가 많진 않아서 더 그럴수도 있겠습니다.
3864201,5,,같은 건물 지하에 있는 안과를 다니기 때문에 자주 가요. 매장은 진짜 작고 자리도 별로 없지만 직원분이 친절해서 좋아요.
3864201,5,,"강남역 근처에 있는 스타벅스 중에 자리잡기 수월한 곳이 별로 없는 것이 사실입니다만, 여기는 오시는 분들이 다른 곳들처럼 많지는 않았던걸로 기억합니다. 창가쪽에 있는 스탠드 조명도 좋습니다.
다른 점포들보다 영업 마감 시간이 빠른 편이니 늦은 시간대에 가시려면 9번출구 앞에 몬테소리점으로 가시는 게 좋을 것 같습니다"
3864201,5,,요즘 다이어리 이벤트 해서..열심히 먹고있는 스타벅스입니다. 토피넛라떼 고소하니 맛있더라구요.
3864201,5,,스타벅스 요즘 크리스마스 음료 토피넛라떼가 맛있는거 같아요~ 다이어리 이벤트도 하고있어서 좋아요~
3864201,4,,역근처에 있어서 접근성 최고에요. 사람들 만나는 장소로 하기 너무 좋아요. 최근에 이쪽에 맛집들이 많이 생겨서 저녁먹고 커피한잔 하기에 좋은 장소입니다.
3864201,5,,"강남역 앞 GT타워 1층에 있습니다. 로비에 개방된 형태의 매장이라 좌석이 그리 많지 않지만, 강남역 최고 번화가에서 한 블록 정도 떨어져있어 한적한 편이라 좋습니다."
3864201,5,,건물 1층의 오픈된 공간에 있어 스타벅스 중 색다른 느낌입니다. 강남역 인근에 있지만 많이 붐비지 않아서 좋습니다.
13172783,5,,강남에서 가보고 맛있어서 또 찾아갔어요. 당산점은
13172783,3,,"엄청 맛있다고해서 찾아갔지만 생각보다는 별로였네요
얼그레이케이크에서 얼그레이 향이 안나요 맛은 있는데 그냥 커피랑 크림빵 조합이라 맛이 없을 수 없었던.....
단 인테리어랑 분위기는 최고였어요!"
26448982,,,
15234279,,,
9245720,5,,넓은 매장에 유리창이 탁트여서 쾌적해요
9245720,4,,친구와 대화를 나누며 간단한 식사를 하기위해 커피와 브리또 박스등을 주문했어요 곁들여져있는 호박샐러도 맛있고 좋았어요 언제나 만족스런 스타벅스인거같아요 추천해요
9245804,4,,"트윈트리 빌딩도 멋지고 , 매장도 괜찮아요"
9245804,5,,"지하철 3호선 경복궁역에서 가까워 걸어 갈 수 있습니다.
라떼도 좋고 아메리카노도 괜찮습니다.
분위기도 좋고 매장도 정리가 잘 되어 있어 좋습니다.
추천합니다."
9245804,5,,거의 20km를 걷다가 큰 정거장. 커피 프라페가 우리를 식히고 카페인도 좋아했습니다!
9245804,4,,얘기나누는 동안 차가 너무 식어서 뜨거운물을 요청드렸는데 정말 친절하게 주셔서 좋았습니다. 분위기도 많이 시끄럽지않고 괜찮았어요.
9245804,5,,음료로는 한국에서 가본 스타벅스 중의 최고!!
9245804,4,,"스타벅스는 항상 좋아요.
이곳 경복궁 근처 스벅도 깔끔하고 시설도 좋고
다 만족스러운 곳.."
9245804,4,,"Seoul, Seoul, South Korea"
9245804,4,,스타벅스 파트너들은 어느 지점이든 다 친절하지만... 이곳역시 친절도 최상이다. 페트병에 든 물이나 음료 종류를 주문하면 얼음잔을 준다!
9245804,5,,"경복궁에서 5분거리
의외로 조용하고 자리도 넓음
깨끗하고 직원들도 친절하고
경복궁 가기 전후로 쉬었다 가기도 좋아요"
9245804,4,,경복궁 담장을 바라보며 커피를 마실 수 있는 곳
9245804,4,,생각보다 넓어서 자주 가는 편이에요. 조용하고 실제 차마시기 괜찮습니다. 개인적으로 공부하거나 노트북하는 사람도 많고요
9245804,4,,다른 지점과 마찬가지로 분위기 좋은 커피숍입니다. 가격은 한국이 조금 비싼편인듯 하였으나 실내 인테리어가 좋고 조금더 안락한 시간을 보낼수 있습니다.
9245804,4,,경복궁에서 가까운 스타벅스! 관광객이 많아서 살짝이 시끄러움은 있지만 괜찮은 뷰를 볼수 있어요!
9245804,5,,경복궁 주변에서 커피가 땡길때 가기좋은 곳.
9245804,4,,경복궁역 바로 앞이라 앉아서 커피마시면 전망 즐기기에 괜찮음.  근처가 관광객으로 약간 소란스러운데 조용한 분위기 필요하면 들를만한 곳
9143255,5,,"아늑한 작은 카페, 나는이 카페를 매우 좋아한다 !!"
9143255,4,,"지역을 여행하는 동안,이 시간의 장소에서 휘어졌습니다. 그것은 아늑하고 기발한 것이었고 커피도 괜찮았다."
9143255,4,,"우리 고블린 flim 위치 여행 동안 pitche stop @ this 카페를 가지고 있었다. 우리 둘 다 모카를 주문하고 그것을 좋아합니다! ! ! 부드러운 부드럽고 유쾌한. . . . 반드시 카페에 가야만합니다.
내 남편과 같은 커피 속물 들어,이 카페는 자신의 콩을 볶는다. . . 단일 원본 및 혼합; 감기약, 에스프레소 등 모든 형태로 제공됩니다. . . 커피 애호가를위한 다양한 옵션이 여기에 있습니다."
