restaurant_id,review_num,review_text,
8489196,15,,Great place to do laundry!
4139307,1,,A good quality restaurant
4139307,2,,fine dinning korean restaurant experience
4139307,3,,World class fine dining and authentic Korean experience
4139307,4,,One of the best meals I had in Seoul
4139307,5,,Very BBQ and seafood ?? too   !!!good menu good food and good service and very clean place too good location
4139307,6,,2nd visit as good as first
4139307,7,,"Decorated the modern minimalist traditional Korean way, it offers small room for parties of different sizes to dine in privacy, Interesting sets which include many different dishes with thin leaves of gold (heard from local hosts this is supposed to help the digestion...), fresh seafood and of course the famous Korean BBK, on nice charcoal, delicious and they manage to cook right there and then without the whole place smelling. Great place."
4139307,8,,"Very good Korean barbeque. The meet was delicious and a Good variety of vegetables aswell. Only ThinkPad, I missed a glas of red wine to the meet."
4139307,9,,"If you want to try high quality Hanwoo, you should go to this restaurant. They also have beef ribs which are very good also."
4139307,10,,"We visited as a large group in a private room.  We ordered a set menu and it had great variety.  Sashimi, multiple Korean noodle, veggie, pickled dishes, and cooked fish dishes with of course a main of Korean BBQ.  The food was quite good as was the service.  We will repeat sometime."
4139307,11,,most memorable haute Korean cuisine
4139307,12,,Perfect meal to start our trip in Seoul
4139307,13,,Dinner with Customers in Seoul
4139307,14,,"This is the third time we go to this restaurant in Seoul. We always order a set menu which is quite generous for one person.
The different types of meat they offer are all good or fantastic.
The starters and sidedishes, are very good in the most traditional korean style.

The only problem is the communication. If you don't speak korean, it is complicated"
4139307,15,,Great Korean Course lunch--Korean BBQ
5895981,1,,Surprisingly Racist Staff
5895981,2,,"La Seine is expensive ($100) but well worth it. Unlimited lobster, steak, salads, soups, sushi, and all is chef-quality! Reservations required!"
5895981,3,,"If you are looking for the widest selection of top quality food this is a good choice. We had a private room which added to the experience.
My one suggestion would be to offer melted butter for the unlimited (yum) grilled lobster and king crab legs."
5895981,4,,"That restaurant has full buffet with top end quality of food. They have great selection of traditional korean food, chinese, and sushi/sashimi. Filet mignon is top quality and lamb chops super tender and juicy. And the desert collection is out of this world! That place is very pricy and not cheap but I would recommend to visit this place just to taste high quality of food."
5895981,5,,"Good selection of food and beverages for breakfast, offers hot and cold selections. Smiley and polite staff. Attentive."
5895981,6,,good buffet style restaurant with great variation ! nice service with a smile from dedicated staff....
5895981,7,,Buffet restaurant in Lotte Hotel World. Great breakfast for both western and Asian taste. Next time will try also for other meals.
5895981,8,,"This restaurant has a fabulous (but expensive) buffet.  Each of nine stations serve different foods: Western, Korean, Japanese ...
A great diversity of food.  I particularly liked the soup bar.  Note that they have 2 seatings for dinner so you do not want to arrive too close to the end of the first seating.  We didn't realize that at first and it was a problem because they wanted to kick us out.  We resolved the issue to our satisfaction."
5895981,9,,good food and good service. Need some more space for breakfast. I had to wait for long.
1174970,1,,"Restaurant specialized in raw crab. The soya marinated crab is their signature dish. 
Order the menu and you get both the raw marinated crab and cooked crab with a saus that you can eat as a soup. Really worth the visit. Crab is pricy - so count to spent some money here, but you won't regret. We had a lovely lunch, high quality food with attentive staff. Even with the language barrier they are very helpful and kind. 
Great place - highly recommended when you are at Haeundae Beach."
1174970,2,,"Tried the soy marinated raw crabs, braised crabs, soy abalones and bibimbap.

Soy marinated raw crabs and soy abalones were good. 

The braised crabs had a mushy texture. Maybe blue crabs are of this texture while we preferred the Sri Lankan and Alaska crabs."
1174970,3,,"This was definitely worth a visit!  I have never had soy sauce crabs before and my sisters and I were excited to try it.  If you don’t like raw food, don’t worry, because they also had a rice dish that was delish!  Prices were moderately $$ to $$$ so be prepared to spend some money.  Service was good even with the language difference.  

The prices for small, medium and large crabs ranged in 3 prices.  We were a bit shocked that the small crabs were priced at $78000 for 2 pieces.  We didn’t want to order the more expensive medicine size so we stuck with the small size at the lowest price.  We were surprised that small was actually a very good size!  There was enough meat and even with it marinated in soy sauce it had a delicate flavor and not salty at all. 

We also ordered the soy sauce shrimp and a rice dish that had crab roe and a raw egg. For the rice dish, you mix the egg in the rice so that it cooks. The shrimp was good but I would stick with the crab since it’s their specialty. 

This place is well known and they had pictures of famous Korean artists displayed on the wall.  So check that out on your way out."
1174970,4,,"Brought to the place by my friends who had eaten here before. For those who enjoy fresh soy crab and seafood, you would probably enjoy your time here. Service was reasonably good and prompt. Food was good according to my friends."
1174970,5,,"Amazingly fresh, bulky, and tasty soy crabs"
1174970,6,,An interesting experience
1174970,7,,Please do not patronize this establishment.
1174970,8,,The Korean crab experience
1174970,9,,My most favorite place to eat in Seoul
1174970,10,,Be aware of the charge! You may get ripped off!
1174970,11,,"We have order 1. Small soy crabs 2. The rice with crab 3. The seafood soup 4. Two rice, total $260,000 KRW.

I don't really like the toast of soy crabs,  i like the cooked crabs more. The seafood soup is very nice, they use the sea fish for the soup, so it is very fresh and delicious. We have finish up the seafood soup.

Anyway, it is good for you to try soy crabs once, maybe you will like it."
1174970,12,,"I read reviews and said this is good on soy crab. But it's not really good as i expected.  
The portion of live octopus is small, it is good for 2 persons use."
1174970,13,,"One of the most delicious food l like in Korea Seoul,Must visit in Seoul.??"
1174970,14,,"Singapore, null, Singapore"
1174970,15,,"Very tasty and adventurous eating raw marinated crabs. I have never eaten raw crabs before but once tried it was so nice. A bit like sashimi crab. We also had their their fried soft shell crabs and steamed crabs. I believe its a famous place with all their celebrity photos on the wall, but i know a few.friends who also recommended and missed this place."
13128200,1,,Great place. Good food and drinks.
13128200,2,,"The best of the best.
Delicious food and the best service
Good place."
13128200,3,,The staff is friendly and the food is delicious.
13128200,4,,Friendly and efficient staff. Lovely drinks. Good happy hour prices. Free games
13128200,5,,Great atmosphere and vibe
13128200,6,,It was. Nice hitting happy hour
13128200,7,,Comfortable bar for a beer
13128200,8,,better alternative for get togethers instead of usual crowded bars/coffee shops
13128200,9,,"Nice, clean and quite bar (with massive wine fridges!), good range of food and drinks available at typical (but affordable) Seoul prices. We'd be in Seoul for the day exploring the nearby Namdaemun Market and busy coffee shops, so needed a wee break from the hustle and bustle. This was the prefect place to chill out have a glass of wine and play with the over sized Rubik's Cube util it was solved.."
13128200,10,,Great hotel bar with awesome staff
13128200,11,,Good service with good atmosphere for a hotel bar. No Soju for some reason which I didn't understand. We are in Korea. Drink prices very high.
13128200,12,,Sunday night is VERY quiet in Seoul!
13128200,13,,i want for it because it was close to my hotel it was better than i expected i have had a great time i would love visit with my buddies next time when i visit the country
13128200,14,,Cool place to drink. The cocktails are well balanced and the atmosphere is really Great. Went here with some friends and it was a blast. really
13128200,15,,"Cool place to have a meeting or a happy hour. The lounge is really cool, the decoration is something very modern. For night bars the Prices here are not low but it is ok. In the entrance there is a pool table. Cool place."
4078432,1,,"The portion is very large, bit of sausage and soup, sausage is good to eat, sausage is hot, and the main dish is good to eat.
Self-service area with carrots and natural onions can be picked up
Next time try a small dish"
4078432,2,,Delicious Korean Chinese Food
4078432,3,,"Hiroshima Prefecture, Japan"
4078432,4,,Delicious jjajangmyeong n tangsuyuk
4078432,5,,"We wanted to try the jajangmyeon and no doubt it is very good. A big plus. However the other dishes such as tangsuyuk, jaengban jajang and dumpling are just ok. Another plus is that they are inexpensive."
4078432,6,,Tried the jajangmyeong and pork dumplings.. tasted home made and very authentic. Service was minimal but still ok. Environment is clean and comfortable. But almost missed the shop as it was tucked in a small alley and up 2nd floor.
4078432,7,,"Good local noodles, Jajangmyeon"
4078432,8,,Dine at this restaurant with family.  None of us had tried Jajangmyeong before and immediately felt in love with it. Even my kids like it. Their tangsuyuk was also good. Though the menu was small but that were basically what you need for a satisfying meal of reasonable price. Don't waste your money on the Jajangmyeong on the street. Pay 2000KRW more for a full meal instead. Service was fast and staff was friendly as well.
4078432,9,,"we ordered jajangmyeon, jjamppong and tangsuyuk. It was big portion and taste good with reasonable price !"
4078432,10,,"Jajangmyeon & jjampong is cheap & delicious in this restaurant! Only 5000 won each & comes with huge portion. Remember that this is self service restaurant so get your seat, & go to the counter to select your food & pay on the spot. Service is fast! Love the pickled radish ;)"
4078432,11,,"Cheap and delicious restaurant, you can order the dobel portion with just add 1000 won
Order the chicken, its crispy and taste is good
Jjangmyun ada d jjangbab are okay
Will come again if I back"
4078432,12,,"This is another restaurant that I will return every time I visit Seoul. They serve very yummy food at an affordable price. The portion is huge too. My friend and I ordered the jajjangmyeon, tangsuyuk and jjampong. Though it is franchise outlet, the taste did not differ from the one I had in Dongdaemun. I have not tasted any other that are better than this so far. Hence, I shall stick to this when I want to have jajjangmyeon when I'm in South Korea."
4078432,13,,"We headed over here after we had our first dinner at James Cheese Ribs because we weren't full enough, ordered jajangmyeon and tangsuyuk, it was sooo good. I didn't try the jajangmyeon in the myeongdong street but it's the same price 4,000 won but much bigger portion!"
4078432,14,,"tangsuyuk, jajjangmyeon and jjampong"
4078432,15,,"Great Jjajjangmyeon and a fresh tasting Jjambong. You can find decent portioned food here at a very reasonable price! It's fast food, but a great quality one."
1522880,1,,"I come here every time I come to Seoul. The tongue and tripe (without flavor, with salt) are excellent. The soju fayeok is also good. To finish off, we had jjigae and rice. It's delicious but expensive. Be prepared to pay 10,000 yen per person. I thought it was mostly VIPs and foreigners, but there were quite a lot of locals. The atmosphere makes you mistakenly think that it's mostly wealthy people."
1522880,2,,"What else can you say about this place? Try to find a problem with it. Really? There is none. If you are not versed in the minimum Korean, I am sure the lovely staff will make everything possible and impossible to help you. And if you have a local host, relax, let them order the amazing food and just enjoy your wonderful dinner."
1522880,3,,Excellent food- very friendly staff
1522880,4,,?Hanwoo beef very satified our dinner
1522880,5,,Very good food and nice restaurant you can sit outside too Very good BBQ of course!!! Good service good location!!
1522880,6,,Try the Byeong pung' Beef Ribs
1522880,7,,Galbitang is the best recommand
1522880,8,,"Visited Myongwolgwan for quick lunch after checkout of Vista Walkerhill Hotel .. Ordered Hanwoo Galbi-tang, Korean Beef Short Rib Soup.  Costs over 30,000 KRW.  Not cheap, but it was pretty good.  They also offer Summer BBQ on designated dates."
1522880,9,,Always have a good meal here!
1522880,10,,"as a korean american who regularly visits once a year at least (by force mostly), this is one of the most overpriced place with the worst manner for the money ive ever visited. it makes me angry to fool westerners and koreans who thinks this is the fancy and bang for the buck kinda place. i would never come here on my own will ever, and when my friends come to visit, this place would be on the bottom  of my list unless they change their services, or drastically lower prices."
1522880,11,,good place for korean bbq lover with good friends and families
1522880,12,,Worth the walk to the top
1522880,13,,Maybe the origin of Korean Barbecue
1522880,14,,Best barbecue house in Seoul
15618168,1,,Decent kimchijjim restaurant
27118065,1,,"I enjoyed my lunch here last week. Sadly the cold noodles were sold out so I opted for the set lunch. Super filling set of fresh lettuce leaves, red kidney beans, soup, rice and - hearty portion faux beef I think with a yummy sauce. For 13k won, a steal. I actually had a takeaways box I was so full.

I dinked a star only bc the seitan had an overly chewy texture I wasn’t a fan of but the flavoring was very good. 

Food served quickly. I sat outside in the courtyard and liked that but a minor note is a waft of sewage drifted by on and off."
27118065,2,,"Very good plant-based cuisine. We were all very enthusiastic, even the non-vegans. Very friendly service. Thank you very much, we will definitely come by again."
27118065,3,,"Stratford-upon-Avon, United Kingdom"
27118065,4,,So excited to find this restaurant
27118065,5,,Delicious authentic Korean food that’s also vegan!
27118065,6,,"The owner is super nice and has great service. Food is good and we enjoyed our lunch here. We had Bibimbap, rice cake dumpling soup and Korean fried soy chicken."
27118065,7,,Don’t believe the rave reviews
27118065,8,,"We aren't vegan but don't eat meat, and an easy way to avoid all meat is by going to a vegan restaurant. Vegan Insa is a cute little restaurant that wraps around an inner courtyard. They have a good variety. The bibimbap was really good, as were the fried dumplings. We went twice during our time in Seoul. The server will seat you and give you menus, then you order from a kiosk at the front. You need your table number to order (look for it somewhere on the table top). Pay at the kiosk. They'll bring your food when it's ready."
27118065,9,,"This was the best vegan restaurant we had on
this trip.  We had one person who was vegan and the rest of us were not.  The dishes tasted good.  You find a table first and take note of the table number.  You then go up front where they have a kiosk where you can order.  It has English version and has photos.  You need to enter your table number to display the menu to order.  If it’s slow, they might give you a physical menu and then you order in the front at the kiosk.  We went here 3 times.  We had bibimbap, the soy vegan chickn, tteokbokki and sweet and sour vegan pork."
27118065,10,,"I usually eat at another vegan restaurant in Insadong, today I thought I'd try the Vegan Insa for a change.
I should have stayed the same.
The staff is very nice and the location in a Hanok, very pretty.
The menu is about to disintegrate.
The food wasn't very good, I don't like seaweed and I didn't see any in the photo in the menu, but in my bowl there was a lot of it. There was no banchan except a little soup, not even a little kimchi and it was twice as expensive as in the other vegan restaurant.
I was really disappointed."
27118065,11,,Friendly and tasty vegan restaurant!
27118065,12,,I finally found vegan food in Seoul delicious.
27118065,13,,My favorite vegan restaurant in Seoul
27118065,14,,"Restaurant at the top, located in a traditional house (hanok) a few meters from the famous shopping wheel of Insadong."
27118065,15,,Vegan restaurants near Changdeokgung Palace
8936196,1,,"If you are close to this place, you should give it a try. Although i am not really sea food person, raw crab was really tasty."
8936196,2,,"We ordered the soy marinated crab, it is fresh and tastes great with the rice and seaweed. Hot soup on the house compliments well with the cold crab and rice. My partner couldn't stomach raw crab hence we ordered the spicy octopus. It was a bad decision, I did read some negative review about this dish but thought how bad can a nakji bokkeum be. I was so wrong, the dish was watery and had to be the least tasty spicy nakji dish I have ever tasted so far. Then again, it's a raw crab shop and the crab is definitely decent. I don't see myself returning, not until i try out a few more ganjang gejang around Seoul and not forgetting the ganjang gejang buffets that has been running wild on tiktok. If anyone is up for it, maybe should just go to any ganjag gejang restaurant that is around where you are already going rather than taking a trip all the way the Ahyeon for this."
8936196,3,,One of the most value-for-money Ganjang gejang
8936196,4,,"I had the soy sauce marinated raw crab for lunch and it was worth the effort to travel  to this place. The crab is so fresh and sweet. It is no longer 18,000 won as mentioned by other travellers. It costs me 20,000 won but still cheaper than what others offer. I went on a weekday at around 1pm and was fortunate enough to find a seat. The restaurant provides English menu and it is very easy to locate. Will come back here again with my family to try the spicy raw crab next time"
8936196,5,,Had to taste ganjang gejang
8936196,6,,Satisfied one’s craving for raw marinated crab with its specialty. Marinated to perfection and the sauce was super addictive. Had it 3 days in a row.. a must try..
8936196,7,,"great, relatively cheap soy crab lunch; beware of address"
8936196,8,,"Amazing marinated soy crab with efficient and friendly service from staff. Food is delicious and it's not just for tourists as there are locals eating there as well. We went early enough so we were their second customer when we arrived. But when we left, it was already full. The owner was very nice and came out to say goodbye and told us to wear our jackets to keep warm as it is very cold outside. Highly recommend if you want to try this local dish."
8936196,9,,This is my first time trying raw crab (crab sashimi) and we just loved it.   The crab is very well marinated.  The crab with rice is just such a good combo.  They also have a spicy version but we didn't try it.
8936196,10,,Local Koreans' favorite specialty soy sauce crab restaurant at reasonable price
8936196,11,,We arrived around 8:30pm and line up 30min in a room which had heater. The restaurant was no chair and we had to sit on floor. Gejang was tasty. It is worth to try.
8936196,12,,"Most of the people who came here were local, so they don't have an English menu, but they have picture for the crabs menus so that's alright. Please note that each person have to order one portion and it's a pretty big one. Make sure your stomach has an empty room.
It was raw crabs with different seasoning and they're deliciouss!!"
8936196,13,,
2635690,1,,"not that hard to find as it is easy to spot the granny face on the logo. there's afew other chicken soup restaurant nearby so not sure what's the difference among them.

there's a dinner time crowd but we waited for less than 10mins.

by default, they will serve 1 chicken soup which is good for 2 to 3 pax. kimchi is self service and fre flow.

for add ons (you have to pay but is fairly priced), there's noodle, rice, topokki, potato, spring onion.

there's also afew sauces at the side like vinegar, chilli, pepper, salt etc, so just mix it to your own liking"
2635690,2,,"Fight fire with fire, eating spicy chicken soup in the summer"
2635690,3,,A Mean Chicken and Soup (Oct 2015)
2635690,4,,Must go if you love chicken soup
2635690,5,,"Brighton and Hove, United Kingdom"
2635690,6,,"This was the first meal we had in Seoul, after nearly 26 hours of travel, it was absolutely delightful to have a hot pot of chicken soup, especially with the cold weather. 
There is no other option but the chicken soup, and has really limited menu. No English menu or English speaking wait staff, however, you will be able to survive without knowing any Korean. It cost us $26 for two of us. 
Tip - don't put the rice cake in too early, it gets over cooked very fast :)"
2635690,7,,Chicken soup for the traveler's soul
12820451,1,,I'd been dying for some chorizo for months and luckily for me that El Pino 323 hit the spot. I've had most of the Mexican food in the Itaewon area and this is clearly the best I've had so far. The food is reasonably priced though Americans may have sticker shock if they aren't use to Seoul. If you aren't used to how Koreans enjoy a meal compared to how Americans eat a meal and leave and you may be disappointed in the speed of the service but I found it to be completly within the normal speed of service in Seoul. I'll gladly be back.
12820451,2,,Fab food! Terrible service!
12820451,3,,Better than anything else in Seoul. I see a lot of negative comments compairing it to Vatos. Well Vatos isnt actually Mexican. Its a but pricey but you get what you pay for here. 5 stars.
12820451,4,,"3 small tacos for 14,800!"
12820451,5,,"The food was delicious! I wish they had more vegetarian options. Otherwise, excellent choice! You should try it."
12820451,6,,"Mediocre at best, extra charge for chips/salsa"
12820451,7,,"Food is authentic Mexican tasting food. We had some guacamole, salsa and chips which you can order but don't come as standard. I had the corn enchiladas and the came with some beans and sauce. There was a little too much sauce and in future I would probably ask for the sauce on the side. Food is good quality and overall it was a good meal."
12820451,8,,pork tacos were pretty decent.  no salsa and chips provided while waiting for the food-would be nice to have with the beer.  the place has a rough edge to it-large disclaimer on menu that there can be absolutely no modifications to food.  music and vibe are odd-not a peaceful environment. definitely overpriced for the food provided.
12820451,9,,"Don't forget - you're in Korea. So, no free chips, no huge portions of Guac & salsa, no taco fixins bar.  But you can get the best shrimp tacos ever.  Music can get crazy loud ..."
12820451,10,,Best Mexican food in Seoul!
12820451,11,,El Pino 323 is a cool joint for tacos & gauc.!
12820451,12,,Food is not authentic and service is very bad
12820451,13,,Amazing Mexican food outside North Americs
12820451,14,,First time trying Mexican food in Seoul.  This place seems popular and table is few and price is reasonable.  We ordered enchilada and taco bowl.  Hubby said food is average.  I find the serving very small considering it’s western food and not fine dining.
12820451,15,,TRUE authentic Mexican food!
12719317,1,,"I have been keto for 29 years and never have I left a buffet so full and happy! Usually the choices for keto is limited but not on meat lovers night (Thursdays) at market kitchen! Lobster, crab, steak, pork belly, chicken, duck, sashimi, the list goes on! Granted, the duck was dry, the seafood was a bit fishy and not the freshest, but I felt I finally got my moneys worth at a buffet!"
12719317,2,,"Excellent buffet, huge selection"
12719317,3,,One of the best buffets in Seoul
12719317,4,,"Southampton, United Kingdom"
12719317,5,,Will not disappoint anyone buffet
12719317,6,,"Every time I come to the buffet restaurant located in the basement of Four Seasons Seoul, I leave with a satisfying meal. A tempered glass floor was built on top of relics from the Joseon Dynasty discovered when the hotel was being built, giving it a special feel. It seems to be especially impressive to foreigners."
12719317,7,,"Dubai, United Arab Emirates"
12719317,8,,"Everything is delicious. From the perspective of Koreans, it suits their taste better than most Korean restaurants. The salad, main Chinese food, Japanese food, and dessert were perfect. The lobster was a little salty, perhaps only on the day I visited."
12719317,9,,"Seriously... best breakfast ever! All the options available, you will start and will never finish. So many options: pastry, cuts, healthy, eggs, arabic, korean and chineese. We tried them all for three straight days! 

worth every dollar. 

Taker your time so you can enjoy it."
12719317,10,,Massive selection of quality food
12719317,11,,"Disappointed, would be an understatement"
12719317,12,,You always ending up eat too much
12719317,13,,"All you can eat lobster,sushi,traditional Korean and roast counter as well as the dessert section - outstanding"
12719317,14,,"Every time I come here, it seems the quality gets worse. Meat was quite dry, lobster was incredibly salty, and all the other small items just didn't have that authentic flavor it had when I first came here. Realized it would've been better to just order room service. Can't believe this cost a hundred bucks."
12719317,15,,"Tamuning, Mariana Islands"
33020126,1,,"San Francisco, California"
33020126,2,,"Walked in starving, walked out stuffed"
33020126,3,,"The place is located on the second floor which made it a little hard for us Korean illiterate to find. But it is very worth it. The food was immaculate, absolutely delish! We tried every meat on the menu and all of it was very good!  We were seated very fast, and you’re given a private room. It’s a little cold but it just makes the hot meat even better! The value from USD to Korean isn’t bad, might be a little more on the pricey side but was very worth it. Would definitely 100% come again. Super good!!!"
33020126,4,,"It was nice to eat quietly in the room.
The meat was delicious too!!"
33020126,5,,Restaurants near Light Gate
33020126,6,,The meat is really delicious. I would recommend it a lot around. The meat visuals are fantastic.
33020126,7,,The cleanest and quietest meathouse in Seoul
33020126,8,,The store is wide and clean! Staff are friendly to guide you and the meat is deliciously baked too! ?? The undercover is still available and the event is ready! It is divided into rooms so you can enjoy it privately!! Have fun with your family!
33020126,9,,Nice to come with family!!!
33020126,10,,"Sarr melting in the mouth full of juice and life prevailing shrimp, dinner with friends!"
33020126,11,,Best place to meet with family.
33020126,12,,"I came to the meeting and I was surprised the meat was so big. 
The staff bake it qualitatively so you can eat comfortably and why the meat tastes good... I want to come with my family too^^"
33020126,13,,We had a great time. The food is so delicious. I really recommend this place.
33020126,14,,"Recommended meeting venue at City Hall Station, ""The Legendary Galway Seoul City Hall"""
33020126,15,,"?If you’re craving perfect ribs, this is it. Their ribs are really good with their special sauce. The private rooms make it cosy."
12936608,1,,really enjoyed eating here! the food is so good especially the bulgogi and bimbimbap. one of the korean halal restaurant in itaewon!!
12936608,2,,"We went to say it will open on September 1st, but it’s not open, and it’s a blessing for us."
12936608,3,,"It was unexpectedly, good. When I was younger we had to plan a vacation trip  to somewhere in my class. It was annoyingly fun. I planed my trip to south Korea, and ended up saying that I am going to this restaurant, wasn't sure how it was then. But now when I actually came to South Korea with my friend, we decided to go check this restaurant out, as it was the closest to our hotel. When we got there, we were shocked with the beauty. The service was just flawless, as the waiters and waitress were very polite, cause we only knew the slightest of Korean. They were very helpful is describing and helping us out in English. If we come to the food, we were very unsure what to order, since we were new to Korea. They helped us pick the very best of their dishes, and they even discounted us with $30!!!!! Because it was our first experience eating Korean food."
12936608,4,,Korean Home style cooking friendly owner! Good food!
12936608,5,,"Delicious , very friendly owner. Halal food Thank you, will definitely come again! Korean food and malaysian food"
12936608,6,,Came here for dinner. We ordered beef bulgogi and bibimbap. Everything is good. Service is prompt and staff is friendly. Definitely will come again ??
12936608,7,,"I recently dined at HAJJ Korea Halal Food. Despite the steep walk, the experience was worth it. The Korean food was both delicious and generously portioned. The owner's friendly demeanor added to the positive atmosphere. Highly recommended, especially if you're up for a little hike!"
12936608,8,,"Delicious korean food. Lovely and friendly lady. We communicated through broken English, a bit of Malay and Google translate ??"
12936608,9,,The place was perfect we were very well received and we ate very well we will come back
12936608,10,,The food here is really good and the owner is very friendly. We ordered the chicken and beef bulgogi ??
12936608,11,,Homemade authentic halal Korean food
12936608,12,,GREAT SPOT! FOR HALAL AUTHENTIC KOREAN FOOD!
12936608,13,,Your Long Lost Favourite Ahjuma!
12936608,14,,"Delicious, home-cooked food."
12936608,15,,Excellent Food and Service
12276427,1,,"Teppan was truly an unforgettable experience. From the moment we arrived, the setting felt elevated and special. The food was outstanding, but what really set the evening apart was the level of service. Every detail was handled with such care and attention?it felt like true five-star hospitality.

We celebrated my husband’s birthday, and the team made it feel incredibly personal and memorable. The chefs were not only skilled but engaging, striking that perfect balance between entertainment and refinement.

 A standout night we’ll be talking about for a long time.

Special shout out to the admin staff who helped me secure the booking via email - 10/10."
12276427,2,,"A night full of spring scents, a bright anniversary at Tefan."
12276427,3,,"The most delicious and friendly of the feeds I have eaten. I was worried about visiting with a foreign friend, but thank you for submitting in English. The chef is also good in English and can speak English in general, so my friends and I ate comfortably and deliciously. If I spoke to you by phone in advance, thank you for listening carefully and listening to the requests, and the aroma and taste of the tea as a dessert is so good to find and drink. I feel good when I think of every day I ate."
12276427,4,,Amazing Teppanyaki served in a modern twist at an Amazing Venue
12276427,5,,"The Grand Hyatt Seoul is one of my favorite places to visit especially during the winter season. Our seats faced the beautifully lit ice skating rink, which was a delight to look at while we enjoyed our hot foods. As would be expected of a Michelin restaurant, the chef used the highest quality ingredients to prepare our mix of surf and turf dishes. The star of this course would have to be the chicken en papillote. While papillote typically uses fish or seafood, Teppan reinterprets this by using chicken to create a more traditional Korean flavor. It is a luxurious, but not overly decadent dish that contains thin slices of truffle and gat kimchi as toppings for the chicken meat. 

With teppanyaki making a come back in Korea, I highly recommend the Teppan!"
12276427,6,,"Had a great time to celebrate my birthday with my boyfriend!???? 
It was perfect choice to spend time at Teppan restaurant.?????? 
Perfect weather and view was awesome so it was enough to enjoy our celebration??
Octopus dish was very special taste and fish was also perfect ?????

Hope I can visit this place next time.????????????????????????????????????"
12276427,7,,"I visited with 4 friends. The taste was  awesome. It was so  delicious. The view outside the window was also nice. The place, the service, and the food were all perfect. I want to visit again. ??????????????????????????????????????????????????????????????"
12276427,8,,"Had a wonderful dinner with my family. Staffs are friendly and kind. I look forward to visit again.
????????????????????????????????????????????????????"
12276427,9,,Excellent Tasting Menu with excellent service. The view from The hotel/ Restaurant is also amazing over The City of Seoul. Really worth of visiting!
12276427,10,,Memorable time at Teppan :)
12276427,11,,"It was absolutely amazing dining experience!
A massive complements to chefs and staff.
Wish I had had more room to have some more food ??"
12276427,12,,Delicious and Informative/entertaining
6208070,1,,
6208070,2,,"Very rude and arrogant front of house, arrived at 8:45pm to get told they were closed when advertised closing time is 9:30pm. Was also told this in a VERY RUDE ARROGANT MANNER"
6208070,3,,"Happy!!!, is the first place in all of Korea that had the menu in Spanish. We loved everything, the food, the service and the atmosphere. It is located in the heart of Myongdong...I recommend it 1000%"
6208070,4,,Great Pizza in the heart of Myeongdong.
6208070,5,,I stopped by here as I was walking around Seoul. The staff are friendly and helped me navigate the ordering process. I had a half pepperoni half 5 cheese. A match made in heaven. I highly recommend you come here.
6208070,6,,"Came in at 9.20pm said closed(((given that work up to 22, very strange approach. Not for nothing on the local site low rating"
6208070,7,,Accidentally bumped into this nice little place. Fell in love with their pasta and salads. Really recommend to stop and have some rest in this place if you’re shopping in Myeongdong
6208070,8,,To change from street food
6208070,9,,"Yummy yummy yummy you’ll love it.
Friendly staff, great location and the pizza is delicious served hot and quickly well
Worth a visit"
6208070,10,,Great place to go out and eat with your family....Good quality of food and really good customer service
6208070,11,,"Terrible customer service, try somewhere else"
6208070,12,,By far best pizza in Seoul
6208070,13,,"CC ( 22.11.05 ) 
My son and I visited this restaurant for pizza and beer. There was many people in and had good atmosphere as pizza restaurant. We ordered mixed pizza and beer, that's good to us. The service was good, too. But we felt the lack of various beer, so we ate and drank simply. There was excellent restaurant for pizza, but so-so for beer, I think."
6208070,14,,"After reading reviews in TP, hunted this place for our dinner in Seoul. We were but late reaching the place, its was 9PM when we entered the restaurant and staff already called for last order ( their website says place closes at 10pm ). We were hungry after a long day work so ready to place order right away. Restaurant didn't offer us a bottle of wine which was listed in the menu, however we were offered cheap house glass wine. Menu is very limited to 6 pizza choices, 6 pastas and few salads. Not impressed by interior and sitting aggaagement. By 9:15 staff started mopping floor and we got a signal that they are closing soon ( even before our meals were served ). Pizza taste was not bad, however we didn't enjoy the place at all. 

We are definitely not coming again to this place. Maybe we will try penne Pasta next time which is quite close to this and looks better."
6208070,15,,korean pasta: aglio & olio
8786818,1,,"oh. my. god !!!!

first time trying sushis outside of europe and now i feel like i am in japan for real !! this wasn't just a diner, but a whole experience ; it feels like all of the flavors exploded in my mouth. 
first of all, everyone was smiling and really kind with me, i was eating alone. i had no problems to communicate with the staff. all good ! 
i liked the vibe of the restaurant too.
now the sushis : excellent. i love sushis and now i will miss this place everyday. i recommande this to everyone. 
the concept is cool : it's a conveyor belt !! you take a plate and you'll pay based on what you consumed. 

i finished 15 plates all by myself. i loved this place and be sure, i will comeback really soon."
8786818,2,,Solid sushi spot in an already busy area
8786818,3,,Completely noisy greeting.
8786818,4,,"Wakefield, United Kingdom"
